codeQuality,communication,problemSolving,timeManagement,assignment_score,codeQuality_variance,communication_variance,problemSolving_variance,timeManagement_variance,assignment_score_variance,success_rate,domain_count,PromotionStatus,designation_Software Engineer I,designation_Software Engineer II,designation_Software Engineer III,designation_Solution Consultant,designation_Solution Enabler
42.67,52.0,47.0,38.0,37.67,996.33,1191.0,1209.0,832.0,1416.33,0.3333333333333333,1,1,False,False,False,True,False
45.0,37.0,57.33,65.33,63.67,1225.0,2107.0,1604.33,1297.33,1012.33,0.6666666666666666,3,1,True,False,False,False,False
73.33,64.33,43.0,27.67,55.67,286.33,2730.33,252.0,352.33,1482.33,0.3333333333333333,2,1,False,False,False,True,False
67.33,54.33,61.67,49.33,29.67,197.33,1534.33,1146.33,674.33,558.33,0.0,2,1,False,True,False,False,False
21.67,73.0,53.67,57.67,60.0,649.33,637.0,2124.33,105.33,549.0,0.3333333333333333,2,1,False,True,False,False,False
28.0,81.33,16.33,37.33,35.67,1348.0,649.33,184.33,116.33,1500.33,0.3333333333333333,2,0,False,False,False,False,True
63.0,59.33,57.0,33.0,43.0,343.0,1522.33,1.0,723.0,427.0,0.3333333333333333,2,1,False,False,False,False,True
48.0,49.0,59.67,25.67,61.0,475.0,1792.0,758.33,1000.33,1108.0,0.6666666666666666,3,1,False,False,False,True,False
28.67,58.33,41.67,68.67,41.0,64.33,732.33,1714.33,212.33,1351.0,0.3333333333333333,3,1,True,False,False,False,False
57.33,50.67,55.0,24.0,65.33,50.33,1284.33,364.0,301.0,956.33,0.6666666666666666,3,1,False,True,False,False,False
84.67,68.33,68.0,49.33,61.0,352.33,1346.33,907.0,1769.33,729.0,0.6666666666666666,3,2,False,False,True,False,False
64.0,30.0,23.0,47.33,40.33,592.0,1083.0,372.0,796.33,585.33,0.0,2,0,False,False,False,True,False
36.67,78.67,64.67,37.33,49.33,1829.33,485.33,426.33,1129.33,1729.33,0.6666666666666666,2,1,False,False,True,False,False
63.67,42.67,79.67,35.0,62.0,158.33,1281.33,124.33,67.0,229.0,0.6666666666666666,2,2,False,False,False,True,False
58.0,52.33,44.0,17.67,25.67,769.0,1346.33,1600.0,86.33,324.33,0.0,3,0,False,True,False,False,False
46.0,38.67,49.0,55.0,48.0,1263.0,369.33,604.0,1659.0,1612.0,0.3333333333333333,2,1,False,False,True,False,False
65.33,42.0,48.0,79.33,63.67,321.33,2029.0,1708.0,100.33,2324.33,0.6666666666666666,2,2,False,True,False,False,False
47.67,56.0,50.0,42.0,55.0,1654.33,183.0,148.0,1911.0,912.0,0.3333333333333333,3,1,True,False,False,False,False
53.0,33.0,48.0,34.67,37.67,628.0,139.0,999.0,762.33,697.33,0.3333333333333333,3,0,False,True,False,False,False
61.33,46.0,59.0,75.67,19.0,346.33,1132.0,1216.0,276.33,156.0,0.0,2,1,False,True,False,False,False
35.0,45.67,74.67,74.67,32.0,1629.0,1684.33,1157.33,424.33,79.0,0.0,2,1,False,False,False,False,True
52.67,49.33,39.33,69.33,60.0,184.33,262.33,286.33,1040.33,148.0,0.6666666666666666,2,1,False,False,True,False,False
59.0,55.0,51.67,68.33,34.33,777.0,972.0,994.33,281.33,750.33,0.3333333333333333,3,1,False,False,False,True,False
36.0,34.67,53.33,51.33,42.0,481.0,377.33,816.33,761.33,403.0,0.0,2,1,False,False,True,False,False
30.0,44.67,18.33,43.0,64.33,817.0,140.33,65.33,2527.0,2386.33,0.6666666666666666,2,0,False,False,False,True,False
36.0,16.33,23.33,73.0,47.67,484.0,292.33,417.33,457.0,2172.33,0.3333333333333333,2,0,False,True,False,False,False
72.0,78.33,65.67,59.33,35.33,183.0,354.33,1876.33,225.33,1521.33,0.3333333333333333,2,2,False,False,True,False,False
76.67,39.0,33.0,35.67,55.33,297.33,1029.0,399.0,900.33,1076.33,0.3333333333333333,2,1,False,True,False,False,False
26.67,40.33,40.33,60.33,67.0,516.33,954.33,352.33,1102.33,589.0,0.6666666666666666,1,1,False,False,False,False,True
58.0,14.33,56.67,48.33,34.0,1141.0,121.33,1070.33,310.33,873.0,0.3333333333333333,2,1,False,True,False,False,False
76.67,46.67,40.0,30.67,41.33,34.33,649.33,1591.0,800.33,1010.33,0.3333333333333333,2,1,False,True,False,False,False
38.67,50.67,53.33,71.33,36.33,1330.33,1746.33,170.33,856.33,2949.33,0.3333333333333333,2,1,False,True,False,False,False
49.33,69.67,76.67,17.67,51.0,184.33,1560.33,1366.33,404.33,2404.0,0.3333333333333333,3,1,False,True,False,False,False
53.67,53.0,27.67,40.0,71.0,1736.33,997.0,649.33,1027.0,316.0,0.6666666666666666,2,1,False,False,False,True,False
43.33,33.0,73.0,66.0,72.0,1446.33,729.0,217.0,559.0,589.0,0.6666666666666666,2,2,False,False,False,False,True
37.67,61.0,61.33,31.0,59.33,236.33,727.0,758.33,703.0,564.33,0.6666666666666666,2,1,True,False,False,False,False
39.33,32.67,18.33,61.67,44.0,1392.33,1102.33,292.33,280.33,1009.0,0.3333333333333333,2,0,False,False,False,False,True
81.33,43.33,51.67,38.67,67.67,114.33,800.33,2074.33,1772.33,2494.33,0.6666666666666666,3,2,True,False,False,False,False
65.67,48.0,46.33,60.67,24.33,450.33,4.0,1136.33,905.33,160.33,0.0,2,1,True,False,False,False,False
72.0,80.0,51.0,29.33,82.0,571.0,823.0,1425.0,492.33,156.0,1.0,2,2,True,False,False,False,False
51.33,43.0,75.0,74.67,50.33,214.33,147.0,511.0,450.33,604.33,0.6666666666666666,3,2,False,False,False,False,True
62.67,32.67,64.33,27.33,47.0,220.33,350.33,649.33,620.33,679.0,0.3333333333333333,2,1,False,True,False,False,False
43.0,43.0,43.33,34.0,59.0,1351.0,139.0,1665.33,559.0,2179.0,0.6666666666666666,2,1,False,False,False,False,True
70.67,40.67,52.0,67.67,40.0,666.33,101.33,349.0,1446.33,16.0,0.0,2,1,False,False,False,False,True
73.67,70.33,62.33,58.67,43.67,305.33,296.33,256.33,702.33,1017.33,0.3333333333333333,2,2,True,False,False,False,False
56.0,31.67,53.67,63.33,86.67,679.0,1930.33,310.33,114.33,204.33,1.0,3,2,True,False,False,False,False
21.33,80.67,44.33,59.67,28.67,1182.33,52.33,1032.33,586.33,258.33,0.0,2,1,False,False,False,True,False
71.67,56.33,31.67,43.0,50.0,1186.33,737.33,849.33,1729.0,28.0,0.0,2,1,False,True,False,False,False
27.0,52.0,42.33,27.0,19.33,732.0,1153.0,910.33,988.0,524.33,0.0,2,0,False,True,False,False,False
24.0,46.33,58.0,40.0,83.0,64.0,1980.33,421.0,529.0,723.0,0.6666666666666666,2,1,True,False,False,False,False
76.67,34.0,33.67,66.33,70.33,489.33,625.0,10.33,496.33,674.33,0.6666666666666666,1,2,True,False,False,False,False
51.0,72.0,51.0,56.33,53.33,703.0,409.0,3.0,680.33,100.33,0.3333333333333333,2,2,False,False,False,False,True
45.0,68.0,73.0,48.0,43.67,868.0,1051.0,76.0,2149.0,308.33,0.3333333333333333,2,2,False,False,True,False,False
46.33,27.33,21.33,83.67,67.67,357.33,1249.33,182.33,140.33,1880.33,0.6666666666666666,2,1,False,False,False,False,True
68.33,59.33,52.67,58.33,50.0,1046.33,1861.33,2144.33,730.33,1675.0,0.6666666666666666,2,2,False,True,False,False,False
41.33,39.33,44.67,25.33,61.33,161.33,680.33,1797.33,42.33,1370.33,0.6666666666666666,2,1,True,False,False,False,False
29.33,61.67,11.0,32.0,23.0,580.33,574.33,147.0,784.0,399.0,0.0,1,0,False,False,False,True,False
52.0,33.33,43.33,39.0,61.67,1573.0,270.33,1650.33,469.0,122.33,0.6666666666666666,2,1,False,False,True,False,False
41.0,48.67,71.33,56.0,65.67,2281.0,1836.33,890.33,739.0,1636.33,0.6666666666666666,2,2,False,False,False,False,True
58.0,39.67,62.67,42.0,56.0,1413.0,996.33,714.33,889.0,2052.0,0.6666666666666666,2,1,False,True,False,False,False
55.0,67.67,41.0,71.0,19.67,867.0,674.33,427.0,247.0,614.33,0.0,2,1,False,False,False,False,True
74.0,45.0,59.0,40.0,20.67,279.0,777.0,343.0,471.0,377.33,0.0,2,1,False,False,False,True,False
45.0,38.67,23.67,41.67,79.0,2325.0,306.33,144.33,1241.33,556.0,0.6666666666666666,2,1,False,False,False,False,True
16.67,74.67,21.33,36.0,35.67,74.33,410.33,186.33,1057.0,310.33,0.0,2,0,False,False,False,True,False
29.33,46.67,28.0,70.67,46.33,1606.33,892.33,175.0,2242.33,609.33,0.3333333333333333,1,1,True,False,False,False,False
73.67,28.0,20.67,70.33,49.67,1497.33,229.0,274.33,1457.33,1716.33,0.6666666666666666,1,1,True,False,False,False,False
84.0,32.67,76.33,44.0,33.0,271.0,20.33,277.33,532.0,427.0,0.0,2,1,False,False,False,True,False
46.0,66.67,59.67,75.33,56.0,1299.0,44.33,660.33,170.33,1911.0,0.6666666666666666,2,2,False,False,False,True,False
60.0,18.33,23.0,55.67,40.67,1084.0,212.33,16.0,1185.33,2490.33,0.3333333333333333,3,0,True,False,False,False,False
63.0,37.67,62.67,43.67,34.33,1075.0,2736.33,1529.33,940.33,2424.33,0.3333333333333333,2,1,True,False,False,False,False
31.67,14.0,44.67,40.0,48.67,745.33,133.0,380.33,301.0,1040.33,0.3333333333333333,2,0,False,True,False,False,False
61.67,25.67,77.67,64.33,51.0,1057.33,286.33,432.33,960.33,1141.0,0.3333333333333333,1,2,False,False,True,False,False
52.0,74.67,75.33,51.33,18.67,1197.0,1241.33,329.33,1621.33,129.33,0.0,1,1,False,False,True,False,False
57.33,37.33,71.33,37.0,50.0,1105.33,2380.33,857.33,157.0,1911.0,0.3333333333333333,1,1,True,False,False,False,False
40.67,45.67,42.67,45.33,65.67,1612.33,2457.33,1330.33,1304.33,380.33,0.3333333333333333,2,1,False,False,False,True,False
76.33,22.67,71.33,67.33,50.33,996.33,394.33,380.33,2134.33,1516.33,0.6666666666666666,1,2,False,False,True,False,False
47.33,57.67,61.67,62.33,13.67,982.33,1434.33,2190.33,750.33,152.33,0.0,2,1,False,False,False,False,True
67.67,71.67,44.0,31.67,55.33,234.33,809.33,1939.0,772.33,1317.33,0.3333333333333333,2,1,True,False,False,False,False
88.0,64.67,69.67,26.0,59.33,21.0,344.33,132.33,532.0,1972.33,0.6666666666666666,3,2,False,False,False,True,False
41.33,44.33,70.33,42.33,36.0,1492.33,1564.33,241.33,652.33,3076.0,0.3333333333333333,2,1,True,False,False,False,False
60.67,37.0,66.67,46.0,42.0,1230.33,1963.0,1880.33,1389.0,1899.0,0.3333333333333333,1,1,False,True,False,False,False
47.67,49.0,58.67,47.67,46.33,2096.33,999.0,594.33,1542.33,1384.33,0.3333333333333333,2,1,False,False,True,False,False
70.67,46.33,48.33,66.67,39.67,1022.33,594.33,1109.33,1776.33,254.33,0.0,1,1,False,False,False,False,True
70.67,54.33,56.0,61.67,75.67,702.33,56.33,633.0,384.33,849.33,0.6666666666666666,2,2,True,False,False,False,False
46.67,40.0,71.0,54.33,54.67,1174.33,1036.0,619.0,1241.33,1940.33,0.6666666666666666,2,1,False,False,False,True,False
69.0,45.33,50.67,78.67,45.33,1713.0,1346.33,982.33,154.33,1484.33,0.3333333333333333,2,2,False,False,True,False,False
65.0,74.33,27.67,28.67,60.0,331.0,529.33,137.33,1240.33,133.0,0.6666666666666666,2,1,False,False,False,True,False
34.33,57.33,45.33,68.67,32.67,554.33,516.33,1656.33,394.33,604.33,0.0,2,1,False,False,False,True,False
63.67,56.0,41.67,69.33,82.33,934.33,2353.0,569.33,405.33,217.33,1.0,2,2,False,False,True,False,False
58.67,71.33,81.67,58.67,52.0,94.33,789.33,182.33,994.33,147.0,0.3333333333333333,2,2,False,True,False,False,False
40.33,41.33,35.0,82.0,31.0,730.33,2456.33,1843.0,247.0,1231.0,0.3333333333333333,2,1,False,True,False,False,False
68.33,96.0,59.0,44.33,50.33,254.33,13.0,613.0,1420.33,2024.33,0.3333333333333333,2,2,False,False,False,False,True
52.67,66.67,44.0,80.0,26.33,2112.33,1697.33,637.0,237.0,16.33,0.0,3,1,False,False,True,False,False
88.33,36.67,38.67,36.0,20.67,149.33,8.33,812.33,172.0,522.33,0.0,1,1,False,False,True,False,False
52.0,30.67,51.33,40.67,75.33,513.0,901.33,1529.33,1444.33,432.33,1.0,2,1,True,False,False,False,False
22.0,34.67,48.67,31.33,76.67,325.0,576.33,734.33,12.33,324.33,0.6666666666666666,2,1,True,False,False,False,False
59.67,46.67,36.67,61.0,58.33,42.33,1766.33,992.33,361.0,2024.33,0.6666666666666666,2,1,True,False,False,False,False
44.67,53.67,45.0,37.67,50.67,1500.33,1358.33,412.0,917.33,550.33,0.3333333333333333,3,1,False,False,False,True,False
46.0,33.0,34.67,61.67,56.67,1249.0,571.0,849.33,1654.33,201.33,0.3333333333333333,2,1,False,False,False,False,True
27.0,51.67,48.0,76.67,76.67,1669.0,1849.33,588.0,246.33,296.33,0.6666666666666666,3,2,True,False,False,False,False
70.33,41.0,46.67,53.67,61.67,456.33,301.0,582.33,1732.33,294.33,0.3333333333333333,2,1,False,False,False,False,True
43.33,38.33,50.33,51.67,44.67,1342.33,316.33,1776.33,201.33,65.33,0.0,1,1,False,True,False,False,False
63.33,53.33,38.67,74.0,48.67,296.33,382.33,1233.33,973.0,277.33,0.3333333333333333,1,2,False,False,True,False,False
45.67,50.0,57.67,43.0,32.0,836.33,912.0,900.33,2287.0,259.0,0.0,2,1,True,False,False,False,False
81.67,30.33,27.33,56.67,37.0,369.33,906.33,254.33,709.33,2725.0,0.3333333333333333,2,1,True,False,False,False,False
59.67,36.0,84.0,58.67,23.0,1820.33,1677.0,109.0,1720.33,163.0,0.0,2,1,False,False,False,True,False
56.67,15.0,69.67,78.0,58.33,1564.33,169.0,849.33,291.0,510.33,0.3333333333333333,2,2,False,True,False,False,False
38.67,44.67,57.33,71.67,56.0,632.33,1605.33,1344.33,345.33,2052.0,0.6666666666666666,3,1,False,False,False,True,False
89.33,61.0,57.33,45.0,61.67,9.33,1083.0,254.33,1519.0,597.33,0.6666666666666666,2,2,False,False,True,False,False
56.67,45.0,66.0,39.0,62.33,1312.33,637.0,1303.0,1953.0,17.33,0.6666666666666666,2,1,False,True,False,False,False
86.33,38.0,29.0,49.0,27.33,54.33,1200.0,243.0,468.0,30.33,0.0,1,1,False,False,False,True,False
58.67,65.67,64.33,36.67,29.67,262.33,294.33,490.33,622.33,1290.33,0.3333333333333333,2,1,False,True,False,False,False
19.67,73.0,64.33,68.67,42.33,72.33,507.0,394.33,721.33,1290.33,0.3333333333333333,2,1,True,False,False,False,False
39.33,71.67,76.33,63.67,58.0,940.33,641.33,330.33,594.33,831.0,0.3333333333333333,2,2,False,True,False,False,False
43.33,58.0,53.0,53.67,80.33,1332.33,1876.0,853.0,357.33,456.33,0.6666666666666666,2,2,False,False,True,False,False
35.0,58.0,53.67,89.67,51.67,111.0,2437.0,576.33,92.33,1384.33,0.6666666666666666,2,2,False,False,False,False,True
36.0,51.0,41.33,47.0,72.33,171.0,1291.0,41.33,1137.0,1102.33,0.6666666666666666,2,1,False,True,False,False,False
47.33,35.67,50.67,56.33,44.0,142.33,604.33,1605.33,933.33,1561.0,0.3333333333333333,3,1,False,False,False,False,True
67.67,61.33,91.0,53.0,31.67,1776.33,1416.33,37.0,1929.0,444.33,0.0,2,2,True,False,False,False,False
29.33,20.33,56.0,46.0,48.0,30.33,286.33,100.0,711.0,1623.0,0.3333333333333333,1,0,False,True,False,False,False
48.67,57.0,49.33,31.0,38.67,1696.33,931.0,1314.33,676.0,764.33,0.0,1,1,False,True,False,False,False
63.0,79.33,30.67,32.0,49.33,1636.0,424.33,472.33,700.0,960.33,0.3333333333333333,1,1,False,False,False,False,True
66.0,32.67,45.67,73.67,60.0,1875.0,177.33,937.33,310.33,700.0,0.6666666666666666,2,2,False,False,True,False,False
62.33,61.33,27.67,53.67,48.67,281.33,2254.33,886.33,1420.33,1122.33,0.3333333333333333,2,1,True,False,False,False,False
86.0,32.0,30.67,31.67,50.0,93.0,637.0,2137.33,1040.33,1596.0,0.6666666666666666,3,1,True,False,False,False,False
67.0,59.67,47.33,48.33,73.33,1636.0,857.33,1002.33,1776.33,200.33,0.6666666666666666,2,2,False,False,False,True,False
32.67,64.0,79.0,56.33,54.33,1630.33,1372.0,577.0,225.33,1094.33,0.3333333333333333,2,2,False,False,True,False,False
67.0,68.33,86.33,64.33,73.67,427.0,680.33,134.33,1312.33,220.33,1.0,2,2,False,False,False,False,True
64.33,67.0,38.33,54.67,64.67,320.33,412.0,602.33,1472.33,226.33,0.3333333333333333,3,2,False,True,False,False,False
46.67,60.0,78.33,25.33,20.67,1062.33,556.0,132.33,200.33,380.33,0.0,2,1,True,False,False,False,False
38.33,50.33,54.33,52.0,51.0,869.33,424.33,1256.33,457.0,1668.0,0.6666666666666666,2,1,False,False,False,True,False
30.0,55.67,93.0,90.0,48.67,679.0,897.33,4.0,139.0,1560.33,0.3333333333333333,2,2,False,False,False,False,True
59.0,61.0,24.33,35.67,61.67,2253.0,2377.0,12.33,2084.33,514.33,0.6666666666666666,2,1,False,False,True,False,False
62.0,74.33,46.33,54.67,33.33,1767.0,417.33,1132.33,324.33,124.33,0.0,2,1,True,False,False,False,False
37.33,48.0,46.0,73.67,55.67,812.33,2052.0,496.0,426.33,1640.33,0.3333333333333333,2,1,False,False,False,False,True
84.33,47.0,83.33,47.33,66.33,169.33,325.0,26.33,56.33,2656.33,0.6666666666666666,2,2,True,False,False,False,False
13.33,72.0,39.67,62.0,57.67,30.33,199.0,1169.33,931.0,482.33,0.3333333333333333,2,1,False,False,False,True,False
27.67,34.67,52.0,62.67,37.0,1476.33,394.33,1852.0,1721.33,139.0,0.0,2,1,False,False,False,True,False
16.0,43.33,46.33,42.33,72.33,469.0,1332.33,1270.33,1814.33,734.33,0.6666666666666666,2,1,False,False,False,True,False
52.33,57.0,51.0,59.33,81.33,174.33,1708.0,633.0,176.33,702.33,0.6666666666666666,2,2,True,False,False,False,False
36.0,55.0,35.0,60.67,53.0,147.0,2443.0,247.0,786.33,1407.0,0.6666666666666666,3,1,False,False,False,False,True
19.0,63.0,14.67,33.0,70.0,31.0,1021.0,65.33,1993.0,400.0,0.6666666666666666,3,0,False,False,False,False,True
24.0,47.33,26.67,35.0,41.33,336.0,1856.33,264.33,316.0,508.33,0.3333333333333333,3,0,False,True,False,False,False
76.33,46.67,65.33,54.67,53.33,290.33,409.33,1976.33,1174.33,1192.33,0.3333333333333333,2,2,False,False,False,True,False
33.67,45.0,48.0,58.67,48.33,894.33,1321.0,1539.0,1636.33,206.33,0.0,2,1,False,False,False,False,True
33.0,78.67,31.67,32.67,56.33,1101.0,33.33,880.33,152.33,1577.33,0.6666666666666666,2,1,False,False,False,True,False
47.0,72.67,57.67,61.0,69.0,417.0,54.33,709.33,784.0,2269.0,0.6666666666666666,3,2,False,False,False,False,True
30.0,28.67,54.0,40.33,53.0,441.0,1094.33,541.0,89.33,21.0,0.0,3,0,False,True,False,False,False
47.0,61.67,53.33,41.67,68.67,2317.0,224.33,577.33,24.33,825.33,0.6666666666666666,3,1,False,False,True,False,False
64.33,46.67,58.0,49.0,49.33,1696.33,1606.33,309.0,109.0,625.33,0.3333333333333333,2,1,False,False,False,True,False
69.0,17.67,33.0,54.67,72.33,97.0,6.33,16.0,1896.33,1276.33,0.6666666666666666,3,1,False,True,False,False,False
23.33,30.67,8.0,76.0,78.33,372.33,252.33,91.0,31.0,202.33,1.0,1,1,True,False,False,False,False
33.33,67.67,47.33,70.33,37.0,721.33,1654.33,236.33,1412.33,64.0,0.0,2,1,False,True,False,False,False
21.0,59.0,61.0,62.67,75.67,277.0,1531.0,1708.0,2046.33,424.33,1.0,1,2,False,False,False,False,True
31.0,62.67,55.0,70.0,43.33,651.0,1814.33,817.0,577.0,1222.33,0.6666666666666666,2,1,False,False,True,False,False
55.0,41.33,62.33,40.0,60.33,1533.0,1292.33,417.33,1137.0,30.33,0.6666666666666666,2,1,False,False,False,False,True
62.67,46.0,52.67,71.33,88.0,908.33,2044.0,121.33,1240.33,48.0,1.0,2,2,False,False,True,False,False
31.67,69.33,53.0,72.0,25.67,1457.33,604.33,1861.0,36.0,174.33,0.0,2,1,False,False,False,False,True
37.67,22.33,67.67,26.67,43.33,2297.33,1182.33,649.33,49.33,2354.33,0.3333333333333333,3,0,False,False,True,False,False
27.0,36.33,55.0,68.67,68.0,1387.0,530.33,193.0,625.33,679.0,0.3333333333333333,2,1,False,True,False,False,False
26.33,12.0,56.33,51.0,19.67,246.33,43.0,754.33,588.0,184.33,0.0,3,0,False,True,False,False,False
80.67,60.0,69.0,74.67,65.0,358.33,121.0,448.0,485.33,1519.0,0.6666666666666666,2,2,False,False,False,False,True
60.0,51.0,36.33,18.33,52.33,975.0,1116.0,1120.33,177.33,1696.33,0.3333333333333333,1,1,False,False,True,False,False
70.0,64.0,47.67,44.67,60.67,1443.0,223.0,336.33,380.33,2681.33,0.6666666666666666,2,2,True,False,False,False,False
35.33,45.33,45.33,61.33,73.0,1925.33,770.33,262.33,1516.33,367.0,1.0,3,1,False,False,True,False,False
41.0,46.33,34.0,35.33,53.67,900.0,1276.33,1444.0,1066.33,76.33,0.3333333333333333,1,1,True,False,False,False,False
49.67,45.0,74.33,46.33,39.0,308.33,541.0,380.33,310.33,597.0,0.0,2,1,False,True,False,False,False
41.0,71.33,76.33,44.0,48.67,549.0,1346.33,30.33,1036.0,42.33,0.0,2,2,False,False,False,False,True
55.0,39.0,70.0,19.0,26.33,43.0,31.0,243.0,199.0,270.33,0.0,2,0,False,False,False,True,False
77.33,48.33,78.0,21.33,38.33,416.33,1025.33,436.0,329.33,944.33,0.3333333333333333,2,1,False,True,False,False,False
62.67,67.33,45.67,38.67,45.33,660.33,72.33,352.33,1285.33,1409.33,0.6666666666666666,2,1,False,False,False,False,True
72.67,32.67,56.67,37.33,56.0,204.33,40.33,922.33,1189.33,991.0,0.3333333333333333,3,1,True,False,False,False,False
43.33,46.67,53.33,61.67,30.33,786.33,932.33,1509.33,814.33,569.33,0.0,2,1,False,True,False,False,False
46.67,32.33,33.33,39.67,67.67,1884.33,462.33,197.33,576.33,289.33,0.6666666666666666,3,1,False,False,False,False,True
55.0,26.0,33.0,47.33,29.67,1519.0,777.0,481.0,394.33,1176.33,0.3333333333333333,1,0,False,False,False,False,True
47.33,44.0,76.67,44.67,31.0,1304.33,361.0,97.33,1364.33,399.0,0.0,3,1,True,False,False,False,False
28.33,29.33,25.67,71.0,40.0,734.33,609.33,264.33,31.0,637.0,0.3333333333333333,3,0,False,False,False,True,False
49.33,50.0,40.33,39.0,56.67,308.33,1209.0,874.33,763.0,577.33,0.3333333333333333,3,1,False,False,False,False,True
69.33,31.0,61.67,52.0,39.33,280.33,1443.0,764.33,273.0,677.33,0.3333333333333333,3,1,False,False,False,False,True
81.67,16.67,45.0,85.67,80.0,16.33,233.33,2071.0,182.33,196.0,1.0,2,2,False,False,True,False,False
39.33,62.33,55.0,68.33,35.67,20.33,616.33,399.0,136.33,1761.33,0.3333333333333333,2,1,False,False,True,False,False
29.0,78.33,42.0,20.33,72.67,97.0,85.33,1348.0,257.33,105.33,1.0,2,1,False,False,False,False,True
23.33,54.0,52.33,41.0,45.33,506.33,1387.0,1270.33,1083.0,282.33,0.3333333333333333,3,1,False,False,False,True,False
41.0,66.33,26.0,61.0,33.67,1117.0,264.33,271.0,721.0,37.33,0.0,1,1,True,False,False,False,False
12.33,58.0,54.0,64.67,49.67,30.33,597.0,579.0,926.33,622.33,0.3333333333333333,1,1,False,False,True,False,False
27.67,46.33,66.0,68.0,68.0,66.33,905.33,1036.0,988.0,775.0,0.6666666666666666,2,2,True,False,False,False,False
40.33,40.33,60.67,85.0,52.33,900.33,714.33,1225.33,277.0,420.33,0.3333333333333333,2,2,False,False,False,True,False
63.0,42.0,65.33,28.0,64.33,912.0,129.0,2060.33,421.0,910.33,0.3333333333333333,2,1,True,False,False,False,False
50.67,27.33,64.0,67.33,58.67,464.33,1024.33,637.0,1542.33,2324.33,0.6666666666666666,2,1,False,True,False,False,False
67.67,59.33,56.0,65.33,44.33,982.33,1920.33,1191.0,2926.33,350.33,0.0,3,2,False,True,False,False,False
