employeeId,trainingId,trainerId,codeQuality,communication,problemSolving,timeManagement,assignment_score
8850,46,187,81,66,93,97,26
8851,14,219,66,96,92,12,58
8851,42,57,98,8,36,91,46
8851,8,44,30,63,56,98,29
8852,39,180,65,33,8,51,25
8852,22,104,28,24,76,24,93
8852,15,126,14,60,25,38,30
8853,8,44,88,38,89,50,0
8853,9,172,37,29,56,70,83
8853,43,138,92,54,44,53,27
8854,24,62,99,36,26,72,62
8854,27,92,20,16,35,10,17
8854,23,137,96,50,14,31,55
8855,33,136,5,38,12,94,84
8855,20,35,4,56,0,98,19
8855,40,194,84,56,87,40,43
8856,48,146,4,38,48,20,82
8856,43,138,77,90,38,4,97
8856,27,92,34,37,28,77,2
8857,5,70,12,45,56,83,42
8857,26,54,60,95,8,62,4
8857,44,135,95,92,1,77,6
8858,17,180,100,32,47,40,88
8858,24,62,61,7,46,50,64
8858,27,92,9,93,12,64,11
8859,19,199,5,89,94,50,91
8859,49,148,54,58,32,26,82
8859,9,172,98,16,40,95,60
8860,30,49,28,72,1,18,32
8860,48,146,34,46,79,44,75
8860,46,187,30,58,34,49,70
8861,41,168,98,36,65,63,17
8861,46,187,73,84,56,82,49
8861,44,135,57,60,62,67,46
8862,5,70,95,71,85,51,5
8862,27,92,55,53,17,36,93
8862,26,54,75,93,78,93,0
8863,30,49,16,75,55,47,4
8863,33,136,50,43,96,81,24
8863,12,156,66,17,14,94,41
8864,22,104,43,70,27,20,63
8864,14,219,45,66,2,36,96
8864,15,126,47,42,25,77,71
8865,45,120,59,84,66,98,100
8865,33,136,75,92,27,69,3
8865,43,138,2,83,77,44,92
8866,32,75,1,67,22,61,16
8866,33,136,85,91,1,52,11
8866,12,156,58,16,15,0,6
8867,48,146,26,54,40,88,10
8867,18,159,38,0,39,26,11
8867,30,49,4,86,7,54,28
8868,37,199,24,96,93,32,40
8868,7,73,59,93,80,80,93
8868,29,159,70,38,16,19,10
8869,13,76,70,83,82,6,52
8869,17,180,73,86,63,40,63
8869,37,199,69,41,77,16,39
8870,1,102,15,76,42,70,49
8870,9,172,2,90,66,55,50
8870,37,199,0,56,89,9,25
8871,22,104,66,27,76,56,45
8871,29,159,47,63,45,93,17
8871,40,194,46,54,62,27,43
8872,42,57,32,75,67,47,100
8872,29,159,58,83,40,59,81
8872,10,61,76,72,16,96,6
8873,2,86,52,50,30,88,66
8873,32,75,61,63,55,66,47
8873,49,148,85,27,72,34,66
8874,25,103,68,63,50,59,57
8874,26,54,25,79,63,78,25
8874,2,86,96,69,86,59,21
8875,36,201,62,72,27,27,4
8875,24,62,64,32,99,83,14
8875,13,76,27,84,92,65,57
8876,43,138,77,12,65,79,78
8876,35,21,71,37,1,63,85
8876,40,194,48,63,12,4,69
8877,38,159,31,45,38,49,89
8877,5,70,86,45,81,39,88
8877,26,54,14,18,48,52,31
8878,30,49,18,57,40,59,100
8878,8,44,76,1,89,81,40
8878,35,21,58,51,57,95,3
8879,18,159,24,6,10,24,52
8879,23,137,26,87,5,6,15
8879,50,70,84,3,67,55,4
8880,14,219,15,43,1,52,29
8880,11,88,91,30,35,93,6
8880,16,91,64,11,61,49,11
8881,32,75,16,89,84,19,98
8881,31,83,66,54,67,58,44
8881,38,159,78,24,30,40,6
8882,20,35,34,52,3,28,78
8882,42,57,46,93,71,61,20
8882,25,103,59,35,67,52,36
8883,46,187,94,18,67,19,6
8883,26,54,18,48,68,50,30
8883,32,75,50,27,41,51,90
8884,23,137,84,78,39,84,45
8884,3,153,33,48,79,58,16
8884,6,76,73,50,28,61,25
8885,35,21,44,31,46,78,25
8885,48,146,58,88,56,39,77
8885,36,201,84,69,52,91,2
8886,4,113,70,17,53,84,49
8886,11,88,81,5,4,80,0
8886,5,70,12,96,82,41,65
8887,48,146,80,54,54,79,70
8887,40,194,91,51,6,62,60
8887,33,136,83,18,45,23,53
8888,40,194,59,61,46,53,15
8888,31,83,6,81,41,25,17
8888,29,159,5,65,80,30,26
8889,33,136,55,34,71,59,75
8889,42,57,4,95,5,19,12
8889,4,113,32,48,9,13,86
8890,23,137,51,0,28,36,83
8890,45,120,75,70,74,19,42
8890,15,126,45,39,15,75,69
8891,5,70,64,94,8,43,82
8891,19,199,55,13,23,66,16
8891,27,92,44,86,65,0,34
8892,13,76,72,52,96,62,84
8892,39,180,62,25,64,54,80
8892,29,159,73,68,3,6,20
8893,18,159,12,21,75,15,8
8893,14,219,33,48,65,1,76
8893,7,73,36,12,27,72,24
8894,17,180,37,27,83,22,20
8894,25,103,45,28,86,5,1
8894,45,120,43,59,69,75,73
8895,27,92,70,69,95,22,48
8895,8,44,74,63,71,57,49
8895,37,199,68,98,5,8,15
8896,15,126,79,93,32,52,75
8896,8,44,15,60,0,55,72
8896,9,172,88,46,29,65,27
8897,41,168,6,53,28,10,59
8897,13,76,45,93,92,69,12
8897,34,80,1,34,51,48,16
8898,35,21,5,92,41,2,45
8898,28,134,30,33,49,26,94
8898,27,92,5,54,53,78,60
8899,49,148,64,2,49,74,26
8899,20,35,75,36,58,9,92
8899,3,153,88,60,70,15,47
8900,21,191,8,43,70,17,22
8900,22,104,8,44,0,26,87
8900,26,54,61,9,14,57,40
8901,3,153,69,45,95,2,29
8901,9,172,44,85,78,45,35
8901,35,21,53,9,6,19,20
8902,44,135,87,1,88,28,61
8902,15,126,52,60,82,53,20
8902,25,103,12,11,50,74,92
8903,2,86,50,52,72,76,17
8903,37,199,43,96,86,6,12
8903,34,80,5,90,69,31,1
8904,1,102,98,58,51,97,52
8904,5,70,32,49,21,47,40
8904,6,76,24,29,13,27,82
8905,1,102,79,17,63,44,12
8905,5,70,68,18,21,56,70
8905,11,88,45,85,29,27,7
8906,28,134,96,39,99,36,1
8906,33,136,2,44,34,27,4
8906,44,135,89,69,37,35,24
8907,27,92,40,22,83,50,82
8907,23,137,9,47,16,80,55
8907,31,83,80,45,83,18,51
8908,29,159,64,89,61,92,77
8908,23,137,16,49,72,99,75
8908,47,122,92,89,100,51,17
8909,28,134,87,46,53,67,44
8909,8,44,73,71,58,88,33
8909,27,92,67,2,29,28,6
8910,2,86,53,97,65,71,62
8910,34,80,5,85,24,47,98
8910,49,148,34,82,2,45,40
8911,18,159,65,26,74,3,11
8911,48,146,71,42,88,90,64
8911,8,44,42,32,92,62,100
8912,37,199,70,19,59,92,3
8912,26,54,0,47,81,91,15
8912,47,122,79,53,67,58,10
8913,4,113,69,56,3,60,31
8913,10,61,32,86,34,82,17
8913,24,62,11,74,90,81,43
8914,1,102,82,73,45,63,28
8914,49,148,87,61,81,25,99
8914,50,70,87,25,71,76,11
8915,41,168,9,24,58,6,67
8915,43,138,88,66,50,81,82
8915,50,70,53,93,39,75,71
8916,13,76,96,89,43,11,15
8916,27,92,29,25,54,90,45
8916,38,159,63,49,31,19,15
8917,25,103,29,63,97,26,29
8917,34,80,57,34,0,89,97
8917,4,113,55,48,87,7,31
8918,48,146,41,100,63,44,70
8918,7,73,91,10,10,12,50
8918,24,62,98,21,87,36,92
8919,4,113,32,37,60,78,34
8919,48,146,19,81,53,21,9
8919,30,49,23,41,53,83,74
8920,41,168,19,31,82,78,16
8920,28,134,11,73,67,87,70
8920,18,159,76,83,59,42,41
8921,41,168,51,100,70,65,46
8921,43,138,4,66,5,3,32
8921,48,146,66,9,5,64,80
8922,48,146,35,23,19,40,45
8922,3,153,58,0,85,28,69
8922,21,191,78,1,91,70,75
8923,42,57,71,92,6,85,32
8923,12,156,65,16,79,27,38
8923,29,159,45,17,53,62,77
8924,17,180,15,74,36,98,76
8924,38,159,27,73,60,62,77
8924,4,113,95,59,64,85,90
8925,21,191,21,40,92,61,92
8925,8,44,64,11,84,9,25
8925,5,70,17,62,24,39,3
8926,19,199,47,18,67,46,1
8926,39,180,83,79,21,35,59
8926,35,21,16,12,98,62,44
8927,19,199,6,16,39,33,60
8927,10,61,1,36,9,14,42
8927,40,194,65,86,63,92,50
8928,7,73,51,40,15,43,66
8928,13,76,50,12,74,86,3
8928,22,104,67,12,68,68,98
8929,43,138,49,43,41,46,83
8929,6,76,63,27,28,54,1
8929,35,21,98,35,62,97,96
8930,12,156,63,27,1,26,23
8930,41,168,47,73,89,82,54
8930,4,113,53,35,5,24,45
8931,44,135,16,9,2,41,25
8931,24,62,35,85,88,54,32
8931,14,219,33,8,24,64,69
8932,25,103,97,11,21,46,40
8932,2,86,26,100,50,23,58
8932,26,54,59,94,22,29,42
8933,10,61,30,22,56,20,37
8933,20,35,31,58,12,48,16
8933,12,156,83,39,100,23,79
8934,15,126,74,84,1,86,92
8934,41,168,15,38,80,18,65
8934,21,191,58,84,80,97,66
8935,2,86,100,55,46,53,58
8935,21,191,78,57,18,43,99
8935,17,180,24,86,43,57,58
8936,30,49,33,37,3,85,32
8936,49,148,23,24,64,42,90
8936,32,75,25,20,36,48,80
8937,36,201,24,35,94,17,43
8937,17,180,1,60,72,33,26
8937,44,135,69,87,15,85,19
8938,27,92,40,32,94,75,97
8938,10,61,40,28,50,55,90
8938,1,102,29,84,87,21,81
8939,33,136,40,53,87,0,44
8939,47,122,21,94,55,47,21
8939,37,199,69,14,77,15,68
8940,22,104,61,45,53,0,30
8940,6,76,23,63,84,72,5
8940,21,191,75,51,90,36,59
8941,24,62,41,16,45,7,98
8941,1,102,94,84,72,11,76
8941,3,153,88,31,92,45,0
8942,45,120,46,18,94,90,27
8942,24,62,36,54,49,65,86
8942,1,102,10,92,15,11,11
8943,27,92,85,76,29,15,92
8943,2,86,42,24,14,72,45
8943,36,201,14,20,76,84,51
8944,9,172,70,30,98,82,72
8944,39,180,63,98,28,45,33
8944,16,91,50,0,58,69,53
8945,5,70,47,19,0,87,20
8945,43,138,82,18,1,96,55
8945,48,146,27,56,80,65,85
8946,31,83,71,61,34,82,81
8946,47,122,49,25,38,85,95
8946,37,199,88,51,80,28,66
8947,9,172,52,7,17,88,33
8947,35,21,32,13,83,6,57
8947,45,120,98,57,27,19,57
8948,49,148,24,80,46,36,19
8948,36,201,87,4,78,61,31
8948,47,122,45,53,100,78,35
8949,48,146,45,54,86,60,84
8949,3,153,70,79,25,85,59
8949,33,136,9,64,68,57,32
8950,36,201,67,97,52,86,83
8950,20,35,43,22,100,94,12
8950,44,135,43,61,59,16,31
8951,23,137,97,40,10,17,21
8951,33,136,100,91,89,30,85
8951,36,201,24,9,51,34,15
8952,48,146,3,44,58,34,34
8952,21,191,10,4,67,30,97
8952,41,168,26,64,99,73,46
8953,25,103,52,11,39,21,99
8953,50,70,82,92,96,21,100
8953,29,159,14,94,43,75,14
8954,30,49,91,93,43,40,41
8954,41,168,86,17,20,1,11
8954,13,76,66,68,98,3,96
8955,31,83,70,8,92,22,31
8955,37,199,17,60,99,25,98
8955,7,73,22,64,27,100,57
8956,42,57,100,55,71,13,82
8956,43,138,78,86,2,1,54
8956,25,103,90,1,81,21,95
8957,27,92,20,78,25,6,53
8957,49,148,99,1,44,10,67
8957,7,73,57,49,92,71,43
8958,3,153,86,68,66,40,53
8958,25,103,92,86,60,40,77
8958,40,194,26,100,54,24,98
8959,27,92,40,35,21,54,42
8959,15,126,83,99,25,88,42
8959,21,191,62,62,80,49,17
8960,10,61,1,44,40,59,32
8960,14,219,20,27,57,50,71
8960,24,62,66,40,12,8,83
8961,17,180,45,17,92,19,37
8961,47,122,64,99,48,51,84
8961,1,102,48,88,16,63,99
8962,12,156,99,15,64,73,93
8962,21,191,69,75,11,43,41
8962,41,168,50,63,90,81,35
8963,11,88,2,10,60,8,76
8963,18,159,43,37,64,91,25
8963,30,49,66,2,32,75,89
8964,40,194,43,6,6,17,77
8964,39,180,63,30,68,90,88
8964,50,70,8,18,78,46,52
8965,43,138,40,64,2,62,48
8965,2,86,64,98,98,28,58
8965,38,159,19,73,77,28,3
8966,46,187,15,29,39,85,65
8966,50,70,98,84,74,74,81
8966,47,122,32,44,71,46,74
8967,39,180,92,60,9,22,26
8967,16,91,94,17,27,22,7
8967,24,62,58,14,67,44,21
8968,24,62,67,47,69,62,32
8968,15,126,90,87,92,22,79
8968,47,122,96,5,65,79,94
8969,43,138,17,59,70,44,27
8969,30,49,9,14,25,29,54
8969,4,113,61,15,5,52,37
8970,28,134,82,53,83,66,38
8970,12,156,65,42,13,24,37
8970,15,126,72,82,84,34,53
8971,16,91,15,79,21,12,5
8971,10,61,77,85,66,57,44
8971,32,75,43,68,29,41,10
8972,1,102,34,78,41,12,97
8972,38,159,77,38,17,78,22
8972,21,191,3,57,88,67,84
8973,49,148,53,34,30,19,31
8973,37,199,65,37,32,50,74
8973,7,73,76,26,30,1,18
8974,22,104,46,8,49,5,65
8974,39,180,88,24,17,90,44
8974,2,86,60,48,48,53,29
8975,6,76,100,60,46,96,16
8975,13,76,39,40,6,38,57
8975,11,88,50,36,63,73,77
8976,29,159,59,56,47,7,24
8976,41,168,78,72,44,67,4
8976,4,113,21,99,97,26,34
8977,41,168,69,29,90,41,2
8977,1,102,83,26,73,48,3
8977,48,146,45,4,46,90,45
8978,50,70,35,10,30,24,40
8978,23,137,59,20,43,30,65
8978,39,180,69,55,95,53,77
8979,1,102,26,74,51,16,86
8979,15,126,27,33,47,59,98
8979,34,80,85,83,19,47,98
8980,7,73,51,24,100,21,66
8980,18,159,38,16,34,46,75
8980,6,76,38,59,50,63,61
8981,4,113,92,71,88,59,2
8981,7,73,43,32,9,43,65
8981,1,102,70,55,15,82,36
8982,41,168,58,76,96,63,35
8982,30,49,89,1,53,87,43
8982,19,199,70,49,9,12,48
8983,15,126,61,59,71,58,18
8983,40,194,85,91,16,77,24
8983,33,136,35,7,61,37,79
8984,44,135,1,86,57,11,31
8984,18,159,91,50,79,99,91
8984,22,104,54,84,27,47,3
8985,13,76,38,10,94,2,64
8985,44,135,76,56,6,91,48
8985,18,159,49,86,39,18,86
8986,50,70,29,30,29,88,49
8986,9,172,96,55,33,11,10
8986,47,122,21,55,50,1,54
8987,31,83,54,12,33,72,46
8987,18,159,66,24,79,99,15
8987,49,148,0,8,15,60,43
8988,38,159,96,55,9,61,92
8988,8,44,3,29,13,7,84
8988,50,70,34,29,64,40,78
8989,13,76,98,20,9,66,20
8989,43,138,30,68,73,88,84
8989,32,75,21,38,49,59,7
8990,7,73,49,26,44,15,14
8990,47,122,11,73,97,56,24
8990,12,156,8,93,97,23,52
8991,30,49,1,31,45,46,37
8991,43,138,16,5,53,58,92
8991,23,137,3,19,24,3,55
8992,38,159,58,69,69,32,59
8992,25,103,39,22,35,84,1
8992,48,146,55,59,3,47,68
8993,2,86,35,46,78,98,67
8993,17,180,60,17,44,1,100
8993,26,54,21,66,55,56,90
8994,2,86,70,13,99,70,91
8994,40,194,66,2,13,78,72
8994,26,54,16,77,3,46,22
8995,43,138,70,9,23,54,87
8995,21,191,89,40,25,46,25
8995,19,199,53,22,61,31,14
8996,39,180,79,74,7,25,83
8996,30,49,83,75,42,1,23
8996,17,180,38,75,46,56,70
8997,1,102,41,22,86,71,17
8997,10,61,71,38,50,93,33
8997,32,75,7,82,0,27,95
8998,10,61,39,31,21,16,12
8998,33,136,38,71,19,45,91
8998,50,70,17,60,43,50,27
8999,23,137,42,95,1,27,50
8999,31,83,13,53,38,80,47
8999,50,70,5,63,58,25,68
9000,40,194,40,43,59,77,99
9000,11,88,45,91,65,82,73
9000,18,159,12,85,11,6,75
9001,3,153,5,21,59,98,72
9001,42,57,44,84,90,78,29
9001,35,21,15,35,100,90,12
9002,37,199,37,64,30,60,45
9002,41,168,6,59,30,54,92
9002,30,49,46,0,74,71,16
9003,50,70,85,23,13,11,15
9003,21,191,68,52,26,48,8
9003,30,49,51,95,90,19,16
9004,47,122,14,72,24,62,49
9004,25,103,84,8,72,48,70
9004,2,86,56,83,35,4,3
9005,47,122,58,7,4,28,61
9005,11,88,90,90,87,23,59
9005,40,194,14,45,96,9,18
9006,10,61,8,94,6,61,36
9006,34,80,11,3,100,65,39
9006,13,76,50,53,83,8,68
9007,34,80,66,97,12,78,95
9007,20,35,96,82,93,23,50
9007,7,73,52,34,21,9,43
9008,18,159,5,42,36,13,21
9008,45,120,83,52,92,10,7
9008,26,54,79,28,82,24,78
9009,19,199,0,80,6,59,49
9009,48,146,4,63,56,71,32
9009,18,159,31,40,84,23,42
9010,13,76,90,15,20,9,64
9010,12,156,60,75,36,66,9
9010,15,126,2,34,55,84,43
9011,7,73,99,89,74,81,94
9011,3,153,70,78,52,82,5
9011,12,156,0,10,30,84,96
9012,42,57,63,23,43,33,80
9012,40,194,73,9,39,75,31
9012,29,159,44,62,21,33,93
9013,18,159,75,49,88,80,42
9013,35,21,93,70,50,45,95
9013,38,159,14,81,87,40,88
9014,5,70,28,33,90,66,73
9014,38,159,4,55,44,95,12
9014,34,80,44,73,13,46,68
9015,33,136,9,7,6,37,34
9015,41,168,88,29,55,6,86
9015,48,146,8,8,10,10,82
9016,11,88,37,27,86,79,43
9016,17,180,16,96,24,35,85
9016,35,21,62,64,95,18,1
9017,6,76,85,48,91,91,28
9017,10,61,27,3,47,86,74
9017,3,153,24,66,7,28,60
9018,7,73,39,0,42,67,3
9018,44,135,29,61,72,14,90
9018,6,76,30,80,46,21,2
9019,50,70,97,21,13,58,12
9019,3,153,78,72,18,79,29
9019,14,219,41,43,97,6,21
9020,6,76,28,20,44,11,4
9020,39,180,69,48,46,58,73
9020,31,83,73,78,46,66,6
9021,50,70,68,20,37,80,15
9021,36,201,64,91,0,7,15
9021,30,49,33,78,5,10,14
9022,26,54,41,80,61,47,27
9022,37,199,47,11,85,50,35
9022,47,122,7,69,57,66,41
9023,13,76,57,70,71,78,94
9023,21,191,55,53,33,7,32
9023,37,199,34,45,88,56,97
9024,22,104,69,16,75,74,67
9024,41,168,54,22,9,23,47
9024,10,61,74,73,46,11,44
9025,40,194,38,23,17,25,30
9025,17,180,74,1,87,28,38
9025,14,219,29,8,67,68,96
9026,26,54,42,21,71,2,18
9026,49,148,39,81,23,12,41
9026,28,134,33,37,47,50,3
9027,28,134,61,83,75,55,17
9027,24,62,66,54,60,50,78
9027,6,76,17,70,24,52,71
9028,6,76,75,62,39,34,16
9028,2,86,35,3,93,28,87
9028,14,219,14,41,42,93,51
9029,38,159,14,78,100,96,16
9029,1,102,1,83,41,59,67
9029,41,168,31,61,56,70,34
9030,29,159,58,6,96,48,13
9030,8,44,94,30,22,50,19
9030,16,91,18,52,0,76,89
9031,4,113,10,80,73,12,49
9031,18,159,2,55,30,66,20
9031,35,21,86,41,22,36,66
9032,13,76,56,23,7,22,1
9032,23,137,43,95,1,15,8
9032,33,136,64,87,58,14,60
9033,22,104,37,65,29,57,42
9033,29,159,40,60,67,80,50
9033,50,70,87,65,40,55,49
9034,30,49,61,83,84,24,58
9034,49,148,72,100,89,43,74
9034,4,113,46,56,78,64,26
9035,8,44,9,60,95,57,53
9035,50,70,91,64,95,89,86
9035,41,168,26,26,51,48,81
9036,33,136,27,53,98,77,73
9036,8,44,17,64,21,97,14
9036,42,57,29,17,45,85,77
9037,4,113,73,17,7,70,34
9037,17,180,10,53,70,14,77
9037,25,103,45,86,64,30,2
9038,14,219,20,10,93,82,27
9038,8,44,30,11,65,24,80
9038,23,137,85,90,14,90,84
9039,45,120,92,95,49,38,94
9039,3,153,59,94,55,39,17
9039,4,113,69,4,25,6,56
9040,33,136,54,20,31,72,48
9040,23,137,82,97,98,21,3
9040,28,134,66,46,56,55,38
9041,31,83,51,45,98,69,48
9041,27,92,9,80,57,49,87
9041,35,21,5,94,6,55,45
9042,24,62,70,94,32,25,2
9042,42,57,2,52,8,45,78
9042,11,88,12,98,9,42,27
9043,28,134,44,58,56,64,24
9043,10,61,64,21,58,19,40
9043,8,44,81,99,57,16,65
9044,3,153,38,17,78,61,85
9044,38,159,33,97,28,16,23
9044,29,159,73,33,73,0,75
9045,46,187,28,35,86,84,71
9045,39,180,37,52,4,67,52
9045,33,136,21,88,35,55,0
9046,17,180,51,45,37,4,31
9046,39,180,65,89,75,33,74
9046,2,86,56,18,53,35,91
9047,34,80,95,26,75,90,88
9047,36,201,63,91,35,52,61
9047,3,153,96,88,94,6,34
9048,8,44,92,11,15,15,59
9048,17,180,52,11,45,60,13
9048,32,75,48,68,9,67,49
9049,21,191,14,80,41,30,2
9049,45,120,86,56,74,74,80
9049,38,159,10,100,79,8,66
9050,15,126,62,12,67,33,67
9050,25,103,77,82,84,28,45
9050,27,92,52,34,88,44,74
9051,40,194,73,18,44,28,44
9051,39,180,26,48,84,10,8
9051,25,103,75,91,4,15,25
9052,20,35,68,18,21,77,86
9052,26,54,5,42,59,80,52
9052,29,159,65,56,67,8,6
9053,9,172,56,94,10,80,92
9053,28,134,54,17,92,89,8
9053,40,194,86,15,42,69,91
9054,34,80,61,69,44,92,87
9054,44,135,80,42,64,23,27
9054,20,35,2,57,42,11,51
9055,18,159,55,23,18,28,61
9055,23,137,77,30,45,11,9
9055,44,135,27,46,81,65,43
9056,4,113,59,58,83,58,33
9056,11,88,81,72,19,91,15
9056,35,21,44,8,75,78,9
9057,47,122,2,93,36,98,22
9057,48,146,23,24,100,59,39
9057,30,49,80,20,88,67,35
9058,41,168,51,68,35,35,46
9058,23,137,40,41,58,99,66
9058,50,70,67,39,25,74,68
9059,47,122,36,91,50,77,64
9059,37,199,90,37,21,49,10
9059,43,138,51,37,84,79,29
9060,22,104,60,30,86,72,56
9060,45,120,17,56,41,62,51
9060,35,21,31,18,33,20,19
9061,26,54,21,52,27,5,95
9061,2,86,62,31,11,24,90
9061,7,73,7,51,17,100,8
9062,21,191,14,36,38,80,39
9062,23,137,36,5,32,49,6
9062,17,180,58,8,0,90,98
9063,8,44,58,66,80,60,8
9063,26,54,73,100,17,44,80
9063,10,61,85,69,100,74,18
9064,33,136,92,2,16,66,33
9064,31,83,80,59,55,6,40
9064,4,113,58,56,28,35,93
9065,15,126,51,22,29,22,40
9065,38,159,6,23,62,79,74
9065,33,136,23,76,30,80,87
9066,44,135,97,27,78,28,25
9066,8,44,38,9,73,58,10
9066,28,134,39,7,19,59,67
9067,36,201,79,30,15,7,55
9067,8,44,70,76,86,23,5
9067,4,113,81,34,19,62,64
9068,30,49,25,3,68,79,3
9068,43,138,80,81,43,96,99
9068,34,80,11,68,49,39,7
9069,46,187,62,100,34,1,99
9069,39,180,51,84,99,12,53
9069,25,103,35,25,97,40,1
9070,45,120,10,40,57,77,77
9070,43,138,58,89,11,21,85
9070,8,44,93,30,15,22,51
9071,30,49,31,60,57,69,65
9071,11,88,86,33,86,41,99
9071,49,148,13,6,76,88,52
9072,37,199,45,74,48,4,75
9072,20,35,48,30,43,32,32
9072,30,49,20,79,93,57,71
9073,16,91,81,14,10,52,71
9073,26,54,9,71,7,81,52
9073,50,70,28,13,38,52,9
9074,7,73,88,51,54,10,96
9074,22,104,87,12,5,87,10
9074,39,180,69,67,96,19,97
9075,14,219,51,50,84,58,10
9075,15,126,56,46,36,92,29
9075,34,80,90,48,19,32,34
9076,1,102,51,94,86,54,92
9076,48,146,67,47,56,11,68
9076,41,168,98,99,11,23,86
9077,26,54,67,56,49,92,63
9077,21,191,49,41,90,51,66
9077,37,199,38,32,86,81,22
9078,5,70,50,25,81,56,30
9078,10,61,59,54,35,11,77
9078,15,126,79,19,77,15,34
9079,45,120,54,40,88,44,6
9079,2,86,73,33,8,51,94
9079,19,199,2,56,34,7,77
9080,5,70,83,30,69,98,44
9080,32,75,88,42,55,25,40
9080,36,201,41,50,32,80,36
9081,35,21,69,84,78,32,35
9081,7,73,93,51,46,59,79
9081,33,136,59,76,63,85,17
9082,6,76,31,12,74,69,90
9082,43,138,54,82,43,51,71
9082,49,148,83,1,44,70,99
9083,20,35,61,77,69,77,47
9083,34,80,0,89,8,70,22
9083,13,76,3,76,56,32,17
9084,38,159,94,73,1,40,44
9084,2,86,32,71,35,3,54
9084,48,146,89,25,59,86,52
9085,36,201,55,29,22,13,12
9085,41,168,1,91,77,63,1
9085,16,91,25,36,28,5,45
9086,47,122,32,46,37,63,97
9086,48,146,16,2,78,17,52
9086,2,86,24,91,59,40,100
9087,48,146,56,9,35,55,76
9087,46,187,100,34,30,52,42
9087,7,73,74,59,36,92,93
9088,47,122,80,87,53,34,42
9088,21,191,28,80,50,85,61
9088,48,146,45,49,50,50,57
9089,38,159,77,33,63,33,42
9089,3,153,19,74,79,100,27
9089,50,70,39,97,77,11,62
9090,37,199,53,4,21,90,98
9090,18,159,61,10,35,91,87
9090,22,104,25,68,8,70,18
9091,11,88,86,78,87,48,85
9091,27,92,88,10,71,89,60
9091,8,44,31,90,0,38,5
9092,39,180,34,17,38,32,99
9092,26,54,56,68,90,19,25
9092,18,159,34,33,6,25,60
9093,44,135,57,75,9,52,6
9093,41,168,13,34,0,44,45
9093,14,219,18,76,24,0,18
9094,34,80,85,21,47,14,50
9094,49,148,8,27,82,51,63
9094,29,159,63,52,1,52,72
9095,8,44,10,61,86,63,80
9095,15,126,96,1,37,26,97
9095,47,122,17,84,91,79,20
9096,4,113,19,7,81,74,8
9096,32,75,94,42,32,37,62
9096,18,159,61,70,75,15,98
9097,7,73,38,45,64,89,48
9097,24,62,89,62,35,60,2
9097,45,120,38,96,24,64,9
9098,12,156,71,14,41,29,42
9098,1,102,59,53,78,65,16
9098,31,83,92,68,58,26,4
9099,18,159,10,21,23,79,53
9099,25,103,25,39,36,37,99
9099,50,70,100,56,12,9,85
9100,3,153,26,91,36,4,26
9100,20,35,9,81,19,35,56
9100,30,49,15,52,9,69,25
9101,6,76,0,57,38,99,53
9101,29,159,75,70,33,97,19
9101,20,35,13,13,13,16,67
9102,49,148,97,16,19,27,77
9102,25,103,95,45,38,99,2
9102,38,159,29,23,5,85,70
9103,27,92,94,28,63,22,27
9103,19,199,65,37,95,68,56
9103,49,148,93,33,71,42,16
9104,5,70,9,59,75,90,91
9104,44,135,48,70,30,65,7
9104,45,120,81,71,74,71,70
9105,46,187,22,20,27,83,97
9105,8,44,80,32,19,17,2
9105,34,80,78,3,23,67,23
9106,11,88,28,10,66,34,91
9106,38,159,93,98,22,19,2
9106,39,180,68,5,100,78,10
9107,35,21,63,25,36,21,44
9107,48,146,19,2,67,44,83
9107,34,80,13,15,31,55,19
9108,41,168,97,40,54,37,15
9108,44,135,55,30,86,98,82
9108,48,146,33,7,93,58,56
9109,41,168,55,34,92,14,22
9109,30,49,85,94,78,94,6
9109,44,135,16,96,56,46,28
9110,10,61,62,2,76,25,15
9110,22,104,88,93,40,50,99
9110,50,70,22,17,98,36,36
9111,36,201,16,37,33,26,52
9111,31,83,19,1,83,23,57
9111,26,54,87,99,12,87,88
9112,25,103,40,37,85,14,66
9112,26,54,97,31,49,93,79
9112,13,76,92,0,80,95,6
9113,27,92,82,16,94,92,17
9113,16,91,21,67,83,57,24
9113,28,134,39,90,8,38,0
9114,45,120,62,39,94,52,50
9114,3,153,56,85,27,43,22
9114,39,180,85,91,11,0,94
9115,29,159,83,47,70,0,9
9115,11,88,89,84,58,44,76
9115,46,187,92,63,81,34,93
9116,34,80,45,57,75,22,6
9116,31,83,78,0,83,71,100
9116,18,159,1,76,53,34,2
9117,19,199,27,15,86,66,87
9117,10,61,97,8,97,69,0
9117,34,80,58,88,17,3,39
9118,36,201,100,46,31,6,38
9118,49,148,15,82,68,53,14
9118,22,104,28,19,77,84,87
9119,25,103,77,74,75,91,32
9119,33,136,99,37,11,18,29
9119,32,75,36,28,59,91,58
9120,28,134,97,50,27,64,43
9120,42,57,71,50,72,41,85
9120,20,35,44,63,69,80,99
9121,48,146,9,50,49,95,70
9121,49,148,55,66,66,33,5
9121,10,61,76,4,98,35,89
9122,20,35,22,3,77,71,11
9122,42,57,100,65,16,72,87
9122,49,148,85,68,59,93,38
9123,9,172,86,97,23,13,61
9123,36,201,54,75,41,69,71
9123,35,21,55,51,19,4,48
9124,50,70,57,78,81,73,5
