value,trainingId,employeeId,trainerId
98,16,8905,41
93,4,8905,90
86,20,8905,98
17,6,8906,73
79,14,8906,40
2,12,8906,13
42,11,8907,39
11,15,8907,101
18,4,8907,90
48,15,8908,101
8,19,8908,20
62,5,8908,42
7,13,8909,21
24,7,8909,109
68,12,8909,13
43,11,8910,39
68,10,8910,106
22,1,8910,92
75,16,8911,41
95,1,8911,92
55,14,8911,40
25,3,8912,102
49,9,8912,63
36,14,8912,40
11,5,8913,42
63,8,8913,84
80,4,8913,90
1,9,8914,63
93,20,8914,98
26,3,8914,102
41,7,8915,109
4,15,8915,101
5,6,8915,73
73,10,8916,106
48,11,8916,39
69,6,8916,73
84,5,8917,42
94,10,8917,106
60,16,8917,41
43,8,8918,84
3,9,8918,63
4,12,8918,13
38,11,8919,39
44,19,8919,20
100,6,8919,73
91,13,8920,21
63,5,8920,42
33,15,8920,101
31,12,8921,13
25,14,8921,40
10,18,8921,72
31,18,8922,72
45,19,8922,20
25,4,8922,90
49,15,8923,101
76,2,8923,11
36,5,8923,42
45,17,8924,84
20,6,8924,73
67,8,8924,84
98,8,8925,84
20,12,8925,13
6,17,8925,84
3,5,8926,42
62,13,8926,21
19,3,8926,102
10,15,8927,101
15,20,8927,98
44,12,8927,13
55,20,8928,98
63,19,8928,20
77,7,8928,109
68,5,8929,42
16,14,8929,40
45,8,8929,84
50,13,8930,21
66,20,8930,98
41,8,8930,84
50,18,8931,72
79,5,8931,42
61,8,8931,84
8,6,8932,73
55,7,8932,109
53,2,8932,11
59,15,8933,101
73,19,8933,20
77,7,8933,109
14,14,8934,40
16,8,8934,84
48,6,8934,73
85,8,8935,84
33,2,8935,11
87,4,8935,90
64,10,8936,106
9,6,8936,73
49,12,8936,13
25,12,8937,13
38,9,8937,63
81,8,8937,84
60,16,8938,41
54,13,8938,21
78,12,8938,13
71,16,8939,41
87,4,8939,90
74,8,8939,84
68,15,8940,101
68,6,8940,73
27,8,8940,84
34,4,8941,90
36,6,8941,73
44,18,8941,72
9,9,8942,63
73,17,8942,84
25,5,8942,42
36,14,8943,40
22,1,8943,92
39,15,8943,101
59,7,8944,109
47,10,8944,106
85,16,8944,41
76,19,8945,20
91,4,8945,90
71,3,8945,102
20,1,8946,92
93,9,8946,63
58,13,8946,21
89,4,8947,90
70,17,8947,84
63,15,8947,101
11,12,8948,13
19,2,8948,11
88,18,8948,72
54,1,8949,92
61,16,8949,41
81,10,8949,106
24,19,8950,20
62,5,8950,42
49,12,8950,13
33,12,8951,13
59,16,8951,41
27,13,8951,21
35,20,8952,98
42,17,8952,84
15,1,8952,92
40,11,8953,39
79,2,8953,11
100,5,8953,42
19,4,8954,90
13,8,8954,84
93,2,8954,11
15,9,8955,63
92,20,8955,98
81,1,8955,92
25,11,8956,39
77,4,8956,90
22,18,8956,72
97,5,8957,42
16,15,8957,101
43,2,8957,11
16,11,8958,39
54,13,8958,21
60,15,8958,101
5,15,8959,101
18,4,8959,90
13,20,8959,98
8,10,8960,106
16,14,8960,40
1,2,8960,11
12,7,8961,109
14,20,8961,98
25,6,8961,73
6,5,8962,42
20,8,8962,84
58,2,8962,11
66,1,8963,92
29,7,8963,109
31,17,8963,84
51,8,8964,84
50,14,8964,40
5,18,8964,72
29,13,8965,21
45,12,8965,13
76,10,8965,106
27,3,8966,102
22,14,8966,40
72,6,8966,73
12,19,8967,20
86,9,8967,63
5,11,8967,39
54,12,8968,13
40,4,8968,90
94,11,8968,39
14,8,8969,84
43,14,8969,40
67,3,8969,102
61,1,8970,92
25,14,8970,40
27,8,8970,84
97,2,8971,11
85,19,8971,20
63,17,8971,84
12,4,8972,90
18,6,8972,73
61,5,8972,42
75,20,8973,98
41,12,8973,13
41,6,8973,73
88,17,8974,84
80,12,8974,13
10,7,8974,109
85,17,8975,84
89,12,8975,13
19,11,8975,39
77,13,8976,21
78,5,8976,42
30,19,8976,20
49,1,8977,92
20,20,8977,98
98,16,8977,41
13,11,8978,39
83,13,8978,21
53,7,8978,109
4,12,8979,13
76,4,8979,90
24,17,8979,84
40,11,8980,39
51,3,8980,102
46,17,8980,84
72,18,8981,72
70,14,8981,40
14,17,8981,84
95,1,8982,92
17,12,8982,13
39,8,8982,84
52,6,8983,73
20,1,8983,92
99,7,8983,109
37,19,8984,20
93,2,8984,11
25,20,8984,98
84,10,8985,106
55,7,8985,109
96,13,8985,21
77,1,8986,92
66,8,8986,84
57,7,8986,109
45,11,8987,39
27,18,8987,72
63,19,8987,20
16,14,8988,40
82,8,8988,84
60,7,8988,109
38,1,8989,92
68,12,8989,13
99,9,8989,63
24,18,8990,72
59,20,8990,98
3,7,8990,109
67,14,8991,40
31,11,8991,39
60,4,8991,90
8,9,8992,63
54,19,8992,20
89,20,8992,98
33,19,8993,20
96,13,8993,21
24,4,8993,90
41,9,8994,63
23,19,8994,20
0,11,8994,39
72,15,8995,101
32,14,8995,40
30,19,8995,20
2,14,8996,40
1,12,8996,13
24,13,8996,21
28,3,8997,102
54,2,8997,11
11,1,8997,92
80,3,8998,102
35,2,8998,11
56,5,8998,42
78,15,8999,101
70,11,8999,39
17,20,8999,98
65,6,9000,73
87,18,9000,72
99,5,9000,42
43,8,9001,84
13,14,9001,40
31,9,9001,63
52,7,9002,109
44,20,9002,98
41,13,9002,21
19,3,9003,102
58,12,9003,13
63,5,9003,42
55,2,9004,11
87,11,9004,39
70,13,9004,21
25,13,9005,21
67,2,9005,11
59,14,9005,40
57,18,9006,72
97,2,9006,11
70,13,9006,21
64,10,9007,106
27,1,9007,92
39,8,9007,84
74,20,9008,98
61,10,9008,106
51,9,9008,63
54,11,9009,39
70,2,9009,11
18,18,9009,72
76,20,9010,98
47,1,9010,92
64,7,9010,109
61,13,9011,21
69,5,9011,42
78,2,9011,11
100,13,9012,21
68,3,9012,102
95,6,9012,73
28,14,9013,40
41,19,9013,20
51,13,9013,21
52,19,9014,20
83,13,9014,21
95,5,9014,42
68,18,9015,72
44,2,9015,11
11,14,9015,40
7,11,9016,39
73,12,9016,13
75,3,9016,102
39,12,9017,13
41,1,9017,92
11,15,9017,101
55,5,9018,42
70,8,9018,84
88,19,9018,20
28,15,9019,101
70,17,9019,84
38,6,9019,73
9,16,9020,41
98,13,9020,21
53,1,9020,92
54,14,9021,40
77,20,9021,98
6,10,9021,106
35,18,9022,72
17,15,9022,101
70,17,9022,84
36,13,9023,21
69,5,9023,42
70,12,9023,13
43,15,9024,101
51,18,9024,72
47,13,9024,21
24,13,9025,21
81,11,9025,39
30,1,9025,92
32,11,9026,39
73,16,9026,41
24,18,9026,72
97,18,9027,72
8,14,9027,40
11,12,9027,13
63,18,9028,72
89,9,9028,63
23,12,9028,13
5,19,9029,20
55,3,9029,102
37,10,9029,106
54,10,9030,106
48,7,9030,109
85,4,9030,90
57,17,9031,84
21,11,9031,39
3,5,9031,42
33,20,9032,98
96,7,9032,109
11,5,9032,42
96,18,9033,72
19,10,9033,106
48,2,9033,11
67,6,9034,73
72,4,9034,90
21,15,9034,101
42,6,9035,73
2,4,9035,90
72,15,9035,101
65,16,9036,41
95,7,9036,109
42,6,9036,73
88,3,9037,102
56,1,9037,92
69,5,9037,42
14,10,9038,106
57,18,9038,72
67,15,9038,101
59,8,9039,84
18,12,9039,13
50,14,9039,40
9,20,9040,98
1,17,9040,84
58,13,9040,21
94,15,9041,101
57,8,9041,84
75,19,9041,20
0,16,9042,41
57,20,9042,98
75,6,9042,73
23,19,9043,20
23,8,9043,84
4,11,9043,39
97,17,9044,84
87,14,9044,40
53,10,9044,106
75,17,9045,84
86,6,9045,73
79,8,9045,84
41,5,9046,42
15,13,9046,21
12,4,9046,90
12,12,9047,13
37,4,9047,90
33,20,9047,98
14,16,9048,41
59,14,9048,40
57,11,9048,39
15,9,9049,63
4,19,9049,20
32,2,9049,11
42,10,9050,106
49,12,9050,13
48,19,9050,20
91,4,9051,90
20,7,9051,109
51,13,9051,21
12,9,9052,63
36,10,9052,106
27,16,9052,41
99,1,9053,92
15,15,9053,101
66,20,9053,98
23,7,9054,109
52,10,9054,106
45,18,9054,72
86,7,9055,109
71,1,9055,92
93,11,9055,39
33,8,9056,84
73,19,9056,20
99,16,9056,41
89,10,9057,106
84,1,9057,92
72,9,9057,63
96,4,9058,90
25,13,9058,21
0,19,9058,20
67,8,9059,84
100,1,9059,92
15,3,9059,102
28,14,9060,40
20,5,9060,42
11,10,9060,106
23,14,9061,40
91,19,9061,20
36,4,9061,90
14,9,9062,63
9,12,9062,13
19,1,9062,92
63,12,9063,13
33,17,9063,84
34,5,9063,42
45,15,9064,101
77,17,9064,84
100,6,9064,73
19,15,9065,101
33,5,9065,42
87,11,9065,39
65,5,9066,42
77,19,9066,20
87,12,9066,13
57,8,9067,84
13,1,9067,92
88,16,9067,41
65,4,9068,90
43,15,9068,101
68,3,9068,102
91,4,9069,90
88,1,9069,92
95,3,9069,102
86,17,9070,84
96,16,9070,41
24,18,9070,72
37,3,9071,102
78,4,9071,90
5,20,9071,98
80,15,9072,101
13,12,9072,13
90,1,9072,92
88,14,9073,40
97,18,9073,72
80,1,9073,92
53,2,9074,11
86,1,9074,92
23,20,9074,98
5,2,9075,11
91,16,9075,41
59,1,9075,92
58,3,9076,102
26,5,9076,42
21,18,9076,72
85,17,9077,84
72,15,9077,101
86,1,9077,92
16,14,9078,40
34,18,9078,72
55,9,9078,63
20,13,9079,21
37,20,9079,98
2,18,9079,72
56,11,9080,39
31,6,9080,73
66,12,9080,13
64,9,9081,63
87,4,9081,90
19,7,9081,109
9,11,9082,39
87,8,9082,84
10,13,9082,21
89,3,9083,102
25,1,9083,92
74,17,9083,84
31,9,9084,63
43,15,9084,101
17,19,9084,20
73,4,9085,90
70,19,9085,20
13,11,9085,39
58,13,9086,21
20,6,9086,73
59,10,9086,106
22,10,9087,106
81,7,9087,109
57,12,9087,13
95,15,9088,101
94,17,9088,84
88,20,9088,98
63,18,9089,72
47,2,9089,11
84,6,9089,73
65,1,9090,92
50,5,9090,42
29,15,9090,101
19,14,9091,40
23,17,9091,84
87,1,9091,92
84,11,9092,39
11,5,9092,42
8,16,9092,41
5,14,9093,40
81,18,9093,72
44,17,9093,84
11,18,9094,72
3,19,9094,20
11,5,9094,42
87,9,9095,63
44,3,9095,102
92,12,9095,13
38,12,9096,13
24,17,9096,84
15,7,9096,109
13,9,9097,63
93,14,9097,40
85,16,9097,41
74,9,9098,63
24,19,9098,20
65,13,9098,21
1,10,9099,106
70,14,9099,40
95,5,9099,42
13,7,9100,109
64,12,9100,13
85,18,9100,72
68,13,9101,21
41,7,9101,109
0,6,9101,73
51,8,9102,84
94,18,9102,72
53,9,9102,63
94,16,9103,41
51,10,9103,106
99,14,9103,40
93,6,9104,73
22,20,9104,98
97,10,9104,106
80,12,9105,13
91,6,9105,73
37,10,9105,106
24,9,9106,63
95,10,9106,106
91,15,9106,101
55,11,9107,39
51,15,9107,101
68,7,9107,109
71,17,9108,84
16,4,9108,90
27,12,9108,13
12,10,9109,106
8,1,9109,92
1,7,9109,109
54,19,9110,20
44,9,9110,63
38,6,9110,73
19,9,9111,63
74,17,9111,84
50,1,9111,92
20,6,9112,73
23,8,9112,84
46,16,9112,41
54,16,9113,41
9,10,9113,106
77,11,9113,39
83,20,9114,98
92,18,9114,72
29,11,9114,39
90,7,9115,109
38,5,9115,42
8,18,9115,72
83,8,9116,84
24,4,9116,90
99,13,9116,21
9,14,9117,40
26,7,9117,109
95,3,9117,102
74,16,9118,41
26,18,9118,72
5,13,9118,21
97,9,9119,63
89,18,9119,72
22,6,9119,73
15,5,9120,42
22,12,9120,13
31,19,9120,20
63,18,9121,72
43,1,9121,92
70,4,9121,90
99,16,9122,41
22,18,9122,72
52,15,9122,101
85,12,9123,13
32,11,9123,39
51,10,9123,106
40,1,9124,92
89,12,9124,13
31,7,9124,109
84,5,9125,42
8,17,9125,84
3,1,9125,92
61,10,9126,106
46,7,9126,109
72,8,9126,84
44,2,9127,11
25,6,9127,73
61,20,9127,98
85,6,9128,73
40,14,9128,40
78,12,9128,13
41,3,9129,102
21,11,9129,39
13,10,9129,106
17,10,9130,106
77,5,9130,42
30,4,9130,90
60,9,9131,63
30,10,9131,106
38,2,9131,11
42,8,9132,84
10,13,9132,21
30,12,9132,13
60,4,9133,90
18,10,9133,106
68,11,9133,39
23,11,9134,39
83,5,9134,42
43,20,9134,98
45,13,9135,21
48,5,9135,42
69,17,9135,84
32,8,9136,84
14,2,9136,11
70,5,9136,42
36,7,9137,109
28,6,9137,73
48,15,9137,101
50,8,9138,84
94,10,9138,106
1,5,9138,42
19,16,9139,41
80,10,9139,106
90,3,9139,102
83,7,9140,109
78,4,9140,90
41,6,9140,73
98,20,9141,98
98,11,9141,39
51,9,9141,63
23,1,9142,92
29,11,9142,39
4,9,9142,63
57,20,9143,98
25,9,9143,63
85,7,9143,109
17,18,9144,72
30,16,9144,41
18,10,9144,106
76,18,9145,72
60,15,9145,101
38,14,9145,40
25,3,9146,102
47,20,9146,98
25,6,9146,73
13,5,9147,42
5,16,9147,41
4,7,9147,109
8,9,9148,63
20,16,9148,41
44,5,9148,42
63,19,9149,20
20,10,9149,106
32,8,9149,84
31,6,9150,73
64,5,9150,42
39,3,9150,102
48,12,9151,13
59,17,9151,84
23,1,9151,92
19,8,9152,84
95,20,9152,98
53,5,9152,42
24,1,9153,92
61,10,9153,106
1,15,9153,101
23,1,9154,92
0,7,9154,109
11,14,9154,40
68,14,9155,40
53,19,9155,20
9,13,9155,21
79,17,9156,84
87,20,9156,98
0,12,9156,13
63,19,9157,20
93,18,9157,72
55,6,9157,73
4,18,9158,72
53,4,9158,90
76,3,9158,102
43,8,9159,84
52,17,9159,84
2,15,9159,101
22,14,9160,40
76,4,9160,90
41,19,9160,20
38,8,9161,84
16,19,9161,20
24,16,9161,41
19,18,9162,72
69,10,9162,106
64,9,9162,63
55,20,9163,98
91,3,9163,102
8,11,9163,39
10,17,9164,84
17,20,9164,98
42,9,9164,63
12,7,9165,109
27,20,9165,98
30,11,9165,39
85,6,9166,73
62,20,9166,98
12,12,9166,13
43,11,9167,39
24,10,9167,106
54,1,9167,92
2,6,9168,73
33,18,9168,72
58,17,9168,84
43,20,9169,98
3,15,9169,101
72,13,9169,21
35,18,9170,72
18,4,9170,90
8,11,9170,39
24,17,9171,84
7,3,9171,102
63,18,9171,72
67,6,9172,73
40,3,9172,102
57,19,9172,20
80,13,9173,21
91,12,9173,13
86,2,9173,11
100,17,9174,84
97,4,9174,90
84,13,9174,21
98,16,9175,41
88,20,9175,98
65,19,9175,20
13,5,9176,42
1,17,9176,84
3,7,9176,109
90,18,9177,72
18,19,9177,20
97,17,9177,84
76,7,9178,109
95,12,9178,13
27,8,9178,84
91,2,9179,11
20,8,9179,84
11,14,9179,40
7,2,9180,11
63,5,9180,42
3,3,9180,102
35,15,9181,101
54,17,9181,84
91,18,9181,72
13,14,9182,40
9,15,9182,101
81,11,9182,39
45,6,9183,73
55,10,9183,106
71,7,9183,109
37,8,9184,84
37,4,9184,90
87,15,9184,101
97,17,9185,84
82,8,9185,84
41,2,9185,11
77,5,9186,42
71,11,9186,39
24,16,9186,41
33,17,9187,84
27,7,9187,109
8,5,9187,42
51,7,9188,109
67,14,9188,40
23,4,9188,90
26,3,9189,102
13,4,9189,90
47,5,9189,42
72,13,9190,21
53,1,9190,92
15,11,9190,39
47,1,9191,92
30,7,9191,109
63,5,9191,42
88,11,9192,39
39,17,9192,84
49,6,9192,73
42,3,9193,102
72,17,9193,84
94,1,9193,92
0,13,9194,21
100,3,9194,102
48,11,9194,39
47,11,9195,39
17,17,9195,84
57,2,9195,11
54,15,9196,101
20,14,9196,40
65,12,9196,13
55,17,9197,84
63,6,9197,73
5,5,9197,42
40,2,9198,11
68,19,9198,20
56,18,9198,72
15,13,9199,21
7,8,9199,84
49,10,9199,106
91,2,9200,11
20,17,9200,84
72,13,9200,21
47,1,9201,92
76,14,9201,40
91,19,9201,20
23,14,9202,40
54,19,9202,20
36,10,9202,106
53,5,9203,42
77,2,9203,11
2,16,9203,41
26,7,9204,109
71,16,9204,41
97,15,9204,101
10,18,9205,72
31,6,9205,73
48,13,9205,21
60,15,9206,101
9,8,9206,84
72,14,9206,40
88,3,9207,102
15,16,9207,41
13,5,9207,42
48,17,9208,84
71,14,9208,40
7,9,9208,63
87,6,9209,73
19,11,9209,39
30,19,9209,20
80,8,9210,84
58,1,9210,92
1,17,9210,84
63,16,9211,41
80,19,9211,20
56,15,9211,101
62,18,9212,72
51,8,9212,84
52,16,9212,41
40,1,9213,92
57,14,9213,40
25,19,9213,20
8,16,9214,41
75,4,9214,90
67,15,9214,101
95,20,9215,98
74,4,9215,90
24,17,9215,84
61,14,9216,40
39,19,9216,20
76,2,9216,11
76,11,9217,39
76,10,9217,106
73,17,9217,84
95,4,9218,90
77,18,9218,72
4,2,9218,11
86,15,9219,101
12,9,9219,63
65,14,9219,40
29,20,9220,98
9,4,9220,90
100,15,9220,101
27,17,9221,84
96,12,9221,13
28,7,9221,109
14,12,9222,13
57,16,9222,41
66,7,9222,109
100,20,9223,98
16,3,9223,102
22,11,9223,39
49,2,9224,11
97,11,9224,39
59,4,9224,90
46,8,9225,84
92,5,9225,42
68,15,9225,101
34,7,9226,109
8,11,9226,39
33,18,9226,72
49,19,9227,20
43,14,9227,40
44,8,9227,84
46,11,9228,39
60,14,9228,40
99,7,9228,109
77,14,9229,40
79,6,9229,73
65,17,9229,84
32,16,9230,41
4,7,9230,109
56,4,9230,90
54,10,9231,106
18,3,9231,102
91,12,9231,13
65,12,9232,13
9,2,9232,11
0,14,9232,40
4,4,9233,90
32,10,9233,106
41,5,9233,42
59,9,9234,63
90,2,9234,11
28,5,9234,42
35,7,9235,109
69,5,9235,42
37,11,9235,39
19,16,9236,41
32,15,9236,101
75,1,9236,92
10,4,9237,90
14,11,9237,39
44,20,9237,98
30,10,9238,106
43,20,9238,98
45,5,9238,42
45,18,9239,72
47,10,9239,106
18,2,9239,11
51,11,9240,39
35,16,9240,41
92,19,9240,20
73,20,9241,98
25,7,9241,109
41,5,9241,42
34,4,9242,90
31,12,9242,13
87,3,9242,102
87,20,9243,98
28,1,9243,92
32,17,9243,84
81,3,9244,102
74,12,9244,13
57,4,9244,90
13,15,9245,101
80,9,9245,63
19,16,9245,41
67,11,9246,39
99,1,9246,92
76,17,9246,84
93,11,9247,39
87,19,9247,20
62,4,9247,90
80,12,9248,13
37,8,9248,84
13,16,9248,41
51,18,9249,72
51,4,9249,90
62,12,9249,13
3,19,9250,20
77,9,9250,63
37,15,9250,101
81,20,9251,98
45,17,9251,84
6,10,9251,106
79,11,9252,39
58,1,9252,92
61,18,9252,72
61,10,9253,106
62,7,9253,109
49,4,9253,90
57,15,9254,101
66,8,9254,84
61,20,9254,98
92,9,9255,63
28,17,9255,84
17,8,9255,84
22,16,9256,41
39,20,9256,98
24,9,9256,63
29,1,9257,92
51,2,9257,11
82,17,9257,84
60,3,9258,102
81,17,9258,84
90,2,9258,11
40,17,9259,84
51,6,9259,73
21,19,9259,20
57,7,9260,109
84,16,9260,41
26,18,9260,72
77,6,9261,73
92,8,9261,84
68,18,9261,72
2,8,9262,84
67,11,9262,39
97,20,9262,98
46,19,9263,20
90,15,9263,101
8,7,9263,109
46,17,9264,84
65,9,9264,63
46,15,9264,101
67,4,9265,90
87,10,9265,106
6,18,9265,72
44,3,9266,102
59,16,9266,41
52,2,9266,11
69,2,9267,11
13,11,9267,39
84,3,9267,102
32,5,9268,42
42,15,9268,101
96,7,9268,109
35,3,9269,102
67,12,9269,13
31,18,9269,72
11,2,9270,11
23,12,9270,13
28,17,9270,84
34,16,9271,41
92,14,9271,40
16,4,9271,90
30,10,9272,106
48,7,9272,109
26,15,9272,101
87,5,9273,42
7,19,9273,20
31,16,9273,41
7,17,9274,84
49,19,9274,20
52,11,9274,39
6,9,9275,63
7,11,9275,39
35,2,9275,11
83,8,9276,84
30,20,9276,98
81,18,9276,72
99,13,9277,21
2,7,9277,109
51,19,9277,20
76,16,9278,41
12,1,9278,92
100,17,9278,84
26,14,9279,40
17,3,9279,102
37,5,9279,42
46,11,9280,39
48,20,9280,98
36,6,9280,73
57,12,9281,13
39,19,9281,20
28,15,9281,101
77,1,9282,92
70,2,9282,11
27,13,9282,21
60,16,9283,41
25,13,9283,21
26,7,9283,109
62,4,9284,90
33,3,9284,102
18,11,9284,39
42,4,9285,90
65,8,9285,84
100,7,9285,109
77,17,9286,84
7,12,9286,13
77,18,9286,72
38,5,9287,42
95,12,9287,13
14,1,9287,92
100,16,9288,41
64,12,9288,13
24,18,9288,72
25,13,9289,21
18,7,9289,109
6,2,9289,11
58,15,9290,101
30,11,9290,39
79,6,9290,73
72,7,9291,109
2,6,9291,73
27,11,9291,39
70,9,9292,63
44,5,9292,42
55,18,9292,72
99,9,9293,63
37,13,9293,21
48,4,9293,90
35,19,9294,20
1,6,9294,73
83,10,9294,106
18,4,9295,90
85,7,9295,109
6,13,9295,21
15,12,9296,13
32,14,9296,40
76,10,9296,106
77,5,9297,42
30,18,9297,72
26,4,9297,90
16,5,9298,42
67,4,9298,90
83,7,9298,109
51,19,9299,20
52,2,9299,11
7,1,9299,92
33,3,9300,102
86,9,9300,63
93,20,9300,98
73,13,9301,21
27,4,9301,90
84,3,9301,102
57,6,9302,73
42,3,9302,102
95,7,9302,109
100,18,9303,72
91,11,9303,39
6,5,9303,42
46,19,9304,20
27,10,9304,106
34,7,9304,109
60,17,9305,84
90,4,9305,90
91,16,9305,41
31,6,9306,73
79,2,9306,11
75,3,9306,102
86,15,9307,101
71,10,9307,106
33,5,9307,42
24,11,9308,39
98,9,9308,63
8,1,9308,92
18,18,9309,72
79,17,9309,84
9,5,9309,42
76,17,9310,84
96,11,9310,39
7,6,9310,73
80,17,9311,84
15,7,9311,109
98,18,9311,72
98,4,9312,90
21,8,9312,84
44,18,9312,72
26,15,9313,101
85,20,9313,98
96,3,9313,102
56,10,9314,106
26,1,9314,92
63,16,9314,41
21,3,9315,102
95,9,9315,63
62,13,9315,21
62,4,9316,90
60,8,9316,84
73,19,9316,20
85,17,9317,84
68,7,9317,109
99,10,9317,106
8,5,9318,42
81,1,9318,92
76,8,9318,84
99,14,9319,40
21,7,9319,109
4,1,9319,92
17,14,9320,40
76,17,9320,84
99,11,9320,39
7,10,9321,106
73,19,9321,20
55,15,9321,101
15,5,9322,42
96,18,9322,72
88,4,9322,90
30,6,9323,73
95,13,9323,21
28,12,9323,13
29,4,9324,90
100,7,9324,109
26,6,9324,73
45,9,9325,63
65,2,9325,11
19,11,9325,39
4,4,9326,90
1,16,9326,41
74,8,9326,84
98,17,9327,84
76,8,9327,84
1,3,9327,102
99,15,9328,101
17,4,9328,90
78,2,9328,11
16,16,9329,41
94,6,9329,73
37,14,9329,40
74,16,9330,41
0,19,9330,20
3,4,9330,90
98,20,9331,98
57,13,9331,21
30,5,9331,42
48,8,9332,84
78,7,9332,109
65,16,9332,41
14,19,9333,20
73,17,9333,84
65,9,9333,63
58,16,9334,41
56,19,9334,20
54,8,9334,84
34,19,9335,20
60,5,9335,42
50,11,9335,39
91,12,9336,13
87,17,9336,84
27,2,9336,11
18,15,9337,101
46,12,9337,13
40,4,9337,90
44,18,9338,72
43,1,9338,92
86,12,9338,13
56,17,9339,84
35,19,9339,20
88,20,9339,98
21,14,9340,40
51,6,9340,73
48,18,9340,72
43,12,9341,13
100,4,9341,90
59,13,9341,21
5,4,9342,90
25,7,9342,109
77,13,9342,21
49,7,9343,109
36,10,9343,106
100,17,9343,84
20,2,9344,11
22,19,9344,20
66,14,9344,40
58,8,9345,84
8,1,9345,92
2,2,9345,11
48,11,9346,39
5,17,9346,84
41,16,9346,41
85,10,9347,106
17,15,9347,101
0,4,9347,90
54,18,9348,72
65,7,9348,109
27,5,9348,42
0,6,9349,73
29,3,9349,102
80,5,9349,42
33,10,9350,106
89,17,9350,84
61,11,9350,39
86,6,9351,73
86,12,9351,13
95,15,9351,101
29,13,9352,21
53,4,9352,90
6,15,9352,101
83,20,9353,98
73,9,9353,63
0,18,9353,72
9,4,9354,90
3,13,9354,21
41,5,9354,42
99,11,9355,39
70,16,9355,41
39,6,9355,73
33,17,9356,84
19,4,9356,90
42,8,9356,84
9,19,9357,20
49,13,9357,21
55,2,9357,11
56,13,9358,21
91,16,9358,41
97,12,9358,13
84,20,9359,98
11,2,9359,11
42,17,9359,84
37,5,9360,42
5,6,9360,73
0,8,9360,84
36,16,9361,41
14,14,9361,40
37,9,9361,63
23,11,9362,39
83,1,9362,92
80,15,9362,101
37,10,9363,106
20,2,9363,11
22,19,9363,20
66,17,9364,84
51,11,9364,39
12,20,9364,98
74,3,9365,102
55,10,9365,106
92,8,9365,84
57,6,9366,73
87,12,9366,13
80,15,9366,101
89,6,9367,73
13,16,9367,41
73,8,9367,84
40,3,9368,102
20,9,9368,63
38,13,9368,21
62,14,9369,40
38,12,9369,13
33,18,9369,72
54,20,9370,98
12,15,9370,101
36,11,9370,39
20,4,9371,90
12,3,9371,102
17,19,9371,20
93,1,9372,92
57,2,9372,11
32,11,9372,39
83,3,9373,102
91,10,9373,106
21,14,9373,40
19,17,9374,84
26,19,9374,20
28,16,9374,41
0,14,9375,40
4,13,9375,21
46,15,9375,101
21,8,9376,84
67,19,9376,20
36,14,9376,40
49,14,9377,40
37,7,9377,109
79,15,9377,101
36,2,9378,11
51,9,9378,63
68,11,9378,39
74,9,9379,63
0,14,9379,40
100,8,9379,84
74,3,9380,102
27,20,9380,98
75,16,9380,41
7,11,9381,39
54,9,9381,63
40,1,9381,92
60,13,9382,21
57,1,9382,92
83,6,9382,73
19,19,9383,20
98,11,9383,39
96,7,9383,109
56,1,9384,92
53,2,9384,11
21,5,9384,42
61,6,9385,73
62,13,9385,21
51,3,9385,102
17,3,9386,102
79,2,9386,11
56,20,9386,98
67,17,9387,84
56,12,9387,13
1,3,9387,102
45,11,9388,39
98,7,9388,109
88,18,9388,72
74,10,9389,106
82,4,9389,90
37,8,9389,84
87,14,9390,40
43,4,9390,90
95,8,9390,84
46,6,9391,73
85,18,9391,72
50,5,9391,42
67,17,9392,84
82,13,9392,21
38,10,9392,106
82,11,9393,39
52,18,9393,72
58,2,9393,11
5,5,9394,42
31,12,9394,13
16,15,9394,101
90,1,9395,92
38,5,9395,42
0,16,9395,41
62,6,9396,73
40,13,9396,21
41,17,9396,84
49,14,9397,40
90,6,9397,73
75,18,9397,72
31,11,9398,39
95,5,9398,42
41,16,9398,41
100,9,9399,63
47,8,9399,84
94,5,9399,42
20,4,9400,90
71,6,9400,73
5,19,9400,20
94,3,9401,102
64,4,9401,90
46,9,9401,63
98,1,9402,92
76,7,9402,109
30,15,9402,101
72,13,9403,21
32,18,9403,72
85,10,9403,106
53,5,9404,42
36,1,9404,92
4,17,9404,84
1,18,9405,72
59,12,9405,13
17,17,9405,84
94,8,9406,84
68,2,9406,11
18,17,9406,84
47,9,9407,63
73,16,9407,41
83,1,9407,92
43,10,9408,106
39,18,9408,72
20,20,9408,98
74,6,9409,73
83,4,9409,90
98,7,9409,109
65,2,9410,11
18,8,9410,84
36,1,9410,92
55,10,9411,106
1,9,9411,63
66,11,9411,39
83,11,9412,39
58,13,9412,21
90,18,9412,72
41,7,9413,109
14,12,9413,13
47,6,9413,73
91,15,9414,101
73,6,9414,73
0,3,9414,102
26,3,9415,102
48,5,9415,42
82,11,9415,39
14,14,9416,40
71,17,9416,84
45,6,9416,73
59,19,9417,20
2,9,9417,63
40,17,9417,84
21,16,9418,41
15,10,9418,106
83,18,9418,72
22,16,9419,41
45,1,9419,92
71,8,9419,84
95,5,9420,42
58,12,9420,13
88,2,9420,11
75,20,9421,98
53,16,9421,41
21,13,9421,21
2,20,9422,98
46,16,9422,41
