employeeId,average_score,training_completed,performance
8992,42.67,3,Poor
8993,85.67,3,Excellent
8994,61.67,3,Average
8995,42.0,3,Poor
8996,58.67,3,Average
8997,48.33,3,Poor
8998,43.33,3,Poor
8999,55.0,3,Average
9000,82.33,3,Excellent
9001,37.67,3,Poor
9002,51.0,3,Average
9003,13.0,3,Poor
9004,40.67,3,Poor
9005,46.0,3,Poor
9006,47.67,3,Poor
9007,62.67,3,Average
9008,35.33,3,Poor
9009,41.0,3,Poor
9010,38.67,3,Poor
9011,65.0,3,Average
9012,68.0,3,Average
9013,75.0,3,Average
9014,51.0,3,Average
9015,67.33,3,Average
9016,43.0,3,Poor
9017,54.0,3,Average
9018,31.67,3,Poor
9019,20.67,3,Poor
9020,27.67,3,Poor
9021,14.67,3,Poor
9022,34.33,3,Poor
9023,74.33,3,Average
9024,52.67,3,Average
9025,54.67,3,Average
9026,20.67,3,Poor
9027,55.33,3,Average
9028,51.33,3,Average
9029,39.0,3,Poor
9030,40.33,3,Poor
9031,45.0,3,Poor
9032,23.0,3,Poor
9033,47.0,3,Poor
9034,52.67,3,Average
9035,73.33,3,Average
9036,54.67,3,Average
9037,37.67,3,Poor
9038,63.67,3,Average
9039,55.67,3,Average
9040,29.67,3,Poor
9041,60.0,3,Average
9042,35.67,3,Poor
9043,43.0,3,Poor
9044,61.0,3,Average
9045,41.0,3,Poor
9046,65.33,3,Average
9047,61.0,3,Average
9048,40.33,3,Poor
9049,49.33,3,Poor
9050,62.0,3,Average
9051,25.67,3,Poor
9052,48.0,3,Poor
9053,63.67,3,Average
9054,55.0,3,Average
9055,37.67,3,Poor
9056,19.0,3,Poor
9057,32.0,3,Poor
9058,60.0,3,Average
9059,34.33,3,Poor
9060,42.0,3,Poor
9061,64.33,3,Average
9062,47.67,3,Poor
9063,35.33,3,Poor
9064,55.33,3,Average
9065,67.0,3,Average
9066,34.0,3,Poor
9067,41.33,3,Poor
9068,36.33,3,Poor
9069,51.0,3,Average
9070,71.0,3,Average
9071,72.0,3,Average
9072,59.33,3,Average
9073,44.0,3,Poor
9074,67.67,3,Average
9075,24.33,3,Poor
9076,82.0,3,Excellent
9077,50.33,3,Average
9078,47.0,3,Poor
9079,59.0,3,Average
9080,40.0,3,Poor
9081,43.67,3,Poor
9082,86.67,3,Excellent
9083,28.67,3,Poor
9084,50.0,3,Average
9085,19.33,3,Poor
9086,83.0,3,Excellent
9087,70.33,3,Average
9088,53.33,3,Average
9089,43.67,3,Poor
9090,67.67,3,Average
9091,50.0,3,Average
9092,61.33,3,Average
9093,23.0,3,Poor
9094,61.67,3,Average
9095,65.67,3,Average
9096,56.0,3,Average
9097,19.67,3,Poor
9098,20.67,3,Poor
9099,79.0,3,Average
9100,35.67,3,Poor
9101,46.33,3,Poor
9102,49.67,3,Poor
9103,33.0,3,Poor
9104,56.0,3,Average
9105,40.67,3,Poor
9106,34.33,3,Poor
9107,48.67,3,Poor
9108,51.0,3,Average
9109,18.67,3,Poor
9110,50.0,3,Average
9111,65.67,3,Average
9112,50.33,3,Average
9113,13.67,3,Poor
9114,55.33,3,Average
9115,59.33,3,Average
9116,36.0,3,Poor
9117,42.0,3,Poor
9118,46.33,3,Poor
9119,39.67,3,Poor
9120,75.67,3,Average
9121,54.67,3,Average
9122,45.33,3,Poor
9123,60.0,3,Average
9124,32.67,3,Poor
9125,82.33,3,Excellent
9126,52.0,3,Average
9127,31.0,3,Poor
9128,50.33,3,Average
9129,26.33,3,Poor
9130,20.67,3,Poor
9131,75.33,3,Average
9132,76.67,3,Average
9133,58.33,3,Average
9134,50.67,3,Average
9135,56.67,3,Average
9136,76.67,3,Average
9137,61.67,3,Average
9138,44.67,3,Poor
9139,48.67,3,Poor
9140,32.0,3,Poor
9141,37.0,3,Poor
9142,23.0,3,Poor
9143,58.33,3,Average
9144,56.0,3,Average
9145,61.67,3,Average
9146,62.33,3,Average
9147,27.33,3,Poor
9148,29.67,3,Poor
9149,42.33,3,Poor
9150,58.0,3,Average
9151,80.33,3,Excellent
9152,51.67,3,Average
9153,72.33,3,Average
9154,44.0,3,Poor
9155,31.67,3,Poor
9156,48.0,3,Poor
9157,38.67,3,Poor
9158,49.33,3,Poor
9159,60.0,3,Average
9160,48.67,3,Poor
9161,50.0,3,Average
9162,73.33,3,Average
9163,54.33,3,Average
9164,73.67,3,Average
9165,64.67,3,Average
9166,20.67,3,Poor
9167,51.0,3,Average
9168,48.67,3,Poor
9169,61.67,3,Average
9170,33.33,3,Poor
9171,55.67,3,Average
9172,66.33,3,Average
9173,57.67,3,Average
9174,37.0,3,Poor
9175,72.33,3,Average
9176,81.33,3,Excellent
9177,53.0,3,Average
9178,70.0,3,Average
9179,41.33,3,Poor
9180,53.33,3,Average
9181,48.33,3,Poor
9182,56.33,3,Average
9183,69.0,3,Average
9184,53.0,3,Average
9185,68.67,3,Average
9186,49.33,3,Poor
9187,72.33,3,Average
9188,78.33,3,Average
9189,37.0,3,Poor
9190,75.67,3,Average
9191,43.33,3,Poor
9192,60.33,3,Average
9193,88.0,3,Excellent
9194,25.67,3,Poor
9195,43.33,3,Poor
9196,68.0,3,Average
9197,19.67,3,Poor
9198,65.0,3,Average
9199,52.33,3,Average
9200,60.67,3,Average
9201,73.0,3,Average
9202,53.67,3,Average
9203,39.0,3,Poor
9204,48.67,3,Poor
9205,26.33,3,Poor
9206,38.33,3,Poor
9207,45.33,3,Poor
9208,56.0,3,Average
9209,30.33,3,Poor
9210,67.67,3,Average
9211,29.67,3,Poor
9212,31.0,3,Poor
9213,40.0,3,Poor
9214,56.67,3,Average
9215,39.33,3,Poor
9216,80.0,3,Excellent
9217,35.67,3,Poor
9218,72.67,3,Average
9219,45.33,3,Poor
9220,33.67,3,Poor
9221,49.67,3,Poor
9222,68.0,3,Average
9223,52.33,3,Average
9224,64.33,3,Average
9225,58.67,3,Average
9226,44.33,3,Poor
9227,52.0,3,Average
9228,47.67,3,Poor
9229,30.67,3,Poor
9230,51.0,3,Average
9231,60.33,3,Average
9232,57.67,3,Average
9233,41.33,3,Poor
9234,17.67,3,Poor
9235,30.33,3,Poor
9236,64.67,3,Average
9237,50.0,3,Average
9238,66.67,3,Average
9239,75.67,3,Average
9240,51.67,3,Average
9241,52.33,3,Average
9242,73.33,3,Average
9243,27.0,3,Poor
9244,27.33,3,Poor
9245,79.0,3,Average
9246,80.67,3,Excellent
9247,45.67,3,Poor
9248,54.33,3,Average
9249,65.33,3,Average
9250,82.33,3,Excellent
9251,38.67,3,Poor
9252,43.0,3,Poor
9253,33.0,3,Poor
9254,67.33,3,Average
9255,42.67,3,Poor
9256,60.67,3,Average
9257,38.67,3,Poor
9258,31.67,3,Poor
9259,28.33,3,Poor
9260,32.33,3,Poor
9261,28.33,3,Poor
9262,51.33,3,Average
9263,35.0,3,Poor
9264,57.33,3,Average
9265,72.33,3,Average
9266,36.0,3,Poor
9267,73.0,3,Average
9268,64.33,3,Average
9269,35.33,3,Poor
9270,26.0,3,Poor
9271,67.67,3,Average
9272,68.33,3,Average
9273,25.0,3,Poor
9274,31.0,3,Poor
9275,57.67,3,Average
9276,46.33,3,Poor
9277,71.0,3,Average
9278,77.67,3,Average
9279,41.0,3,Poor
9280,43.33,3,Poor
9281,79.0,3,Average
9282,41.33,3,Poor
9283,18.67,3,Poor
9284,52.67,3,Average
9285,19.67,3,Poor
9286,56.67,3,Average
9287,44.33,3,Poor
9288,33.33,3,Poor
9289,67.0,3,Average
9290,62.67,3,Average
9291,55.67,3,Average
9292,28.67,3,Poor
9293,58.0,3,Average
9294,25.33,3,Poor
9295,46.33,3,Poor
9296,53.67,3,Average
9297,48.67,3,Poor
9298,69.0,3,Average
9299,67.67,3,Average
9300,20.0,3,Poor
9301,71.0,3,Average
9302,56.0,3,Average
9303,45.33,3,Poor
9304,65.67,3,Average
9305,64.67,3,Average
9306,34.0,3,Poor
9307,69.67,3,Average
9308,61.33,3,Average
9309,55.67,3,Average
9310,48.33,3,Poor
9311,60.0,3,Average
9312,67.33,3,Average
9313,66.67,3,Average
9314,50.33,3,Average
9315,40.0,3,Poor
9316,74.33,3,Average
9317,60.33,3,Average
9318,63.67,3,Average
9319,46.33,3,Poor
9320,27.0,3,Poor
9321,50.33,3,Average
9322,14.0,3,Poor
9323,10.33,3,Poor
9324,86.0,3,Excellent
9325,27.67,3,Poor
9326,52.0,3,Average
9327,28.0,3,Poor
9328,54.67,3,Average
9329,38.0,3,Poor
9330,72.33,3,Average
9331,59.67,3,Average
9332,18.67,3,Poor
9333,62.0,3,Average
9334,53.33,3,Average
9335,46.0,3,Poor
9336,37.0,3,Poor
9337,34.0,3,Poor
9338,30.0,3,Poor
9339,64.67,3,Average
9340,32.33,3,Poor
9341,76.33,3,Average
9342,64.33,3,Average
9343,54.0,3,Average
9344,50.33,3,Average
9345,85.33,3,Excellent
9346,41.33,3,Poor
9347,45.33,3,Poor
9348,48.67,3,Poor
9349,58.67,3,Average
9350,35.67,3,Poor
9351,49.33,3,Poor
9352,66.33,3,Average
9353,45.67,3,Poor
9354,57.33,3,Average
9355,59.67,3,Average
9356,28.67,3,Poor
9357,16.0,3,Poor
9358,59.0,3,Average
9359,75.33,3,Average
9360,58.67,3,Average
9361,35.33,3,Poor
9362,56.0,3,Average
9363,78.33,3,Average
9364,66.33,3,Average
9365,47.0,3,Poor
9366,41.0,3,Poor
9367,52.33,3,Average
9368,89.33,3,Excellent
9369,72.0,3,Average
9370,65.0,3,Average
9371,9.0,3,Poor
9372,67.33,3,Average
9373,34.33,3,Poor
9374,54.0,3,Average
9375,71.67,3,Average
9376,68.0,3,Average
9377,46.67,3,Poor
9378,23.0,3,Poor
9379,49.67,3,Poor
9380,42.33,3,Poor
9381,35.67,3,Poor
9382,65.33,3,Average
9383,51.67,3,Average
9384,56.33,3,Average
9385,51.67,3,Average
9386,50.67,3,Average
9387,58.67,3,Average
9388,68.33,3,Average
9389,75.0,3,Average
9390,53.33,3,Average
9391,63.67,3,Average
9392,50.0,3,Average
9393,42.67,3,Poor
9394,56.33,3,Average
9395,61.67,3,Average
9396,55.0,3,Average
9397,68.33,3,Average
9398,90.33,3,Excellent
9399,29.33,3,Poor
9400,20.0,3,Poor
9401,50.67,3,Average
9402,74.67,3,Average
9403,63.67,3,Average
9404,39.33,3,Poor
9405,27.67,3,Poor
9406,39.33,3,Poor
9407,53.0,3,Average
9408,73.67,3,Average
9409,15.67,3,Poor
9410,61.0,3,Average
9411,55.0,3,Average
9412,46.0,3,Poor
9413,62.33,3,Average
9414,61.33,3,Average
9415,57.67,3,Average
9416,69.0,3,Average
9417,35.33,3,Poor
9418,73.67,3,Average
9419,42.0,3,Poor
9420,52.67,3,Average
9421,44.33,3,Poor
9422,67.67,3,Average
9423,45.0,3,Poor
9424,46.67,3,Poor
9425,67.67,3,Average
9426,82.0,3,Excellent
9427,47.33,3,Poor
9428,36.0,3,Poor
9429,29.67,3,Poor
9430,16.67,3,Poor
9431,59.0,3,Average
9432,40.67,3,Poor
9433,40.67,3,Poor
9434,66.33,3,Average
9435,84.0,3,Excellent
9436,83.67,3,Excellent
9437,68.0,3,Average
9438,33.33,3,Poor
9439,22.67,3,Poor
9440,42.0,3,Poor
9441,80.33,3,Excellent
9442,57.33,3,Average
9443,41.0,3,Poor
9444,60.33,3,Average
9445,14.67,3,Poor
9446,59.33,3,Average
9447,47.33,3,Poor
9448,60.0,3,Average
9449,57.0,3,Average
9450,29.0,3,Poor
9451,21.33,3,Poor
9452,18.67,3,Poor
9453,51.67,3,Average
9454,37.0,3,Poor
9455,32.0,3,Poor
9456,33.0,3,Poor
9457,46.0,3,Poor
9458,34.67,3,Poor
9459,64.67,3,Average
9460,50.0,3,Average
9461,80.33,3,Excellent
9462,51.0,3,Average
9463,50.67,3,Average
9464,67.0,3,Average
9465,38.67,3,Poor
9466,65.67,3,Average
9467,1.33,3,Poor
9468,54.0,3,Average
9469,19.67,3,Poor
9470,26.0,3,Poor
9471,59.67,3,Average
9472,34.67,3,Poor
9473,62.0,3,Average
9474,84.67,3,Excellent
9475,38.33,3,Poor
9476,68.0,3,Average
9477,58.0,3,Average
9478,64.0,3,Average
9479,74.0,3,Average
9480,40.67,3,Poor
9481,65.33,3,Average
9482,46.33,3,Poor
9483,51.0,3,Average
9484,33.67,3,Poor
9485,42.33,3,Poor
9486,42.33,3,Poor
9487,36.67,3,Poor
9488,24.33,3,Poor
9489,40.0,3,Poor
9490,64.0,3,Average
9491,58.67,3,Average
9492,34.33,3,Poor
9493,80.33,3,Excellent
9494,94.33,3,Excellent
9495,56.33,3,Average
9496,74.67,3,Average
9497,64.0,3,Average
9498,58.0,3,Average
9499,65.67,3,Average
9500,45.67,3,Poor
9501,37.67,3,Poor
9502,62.67,3,Average
9503,56.0,3,Average
9504,30.67,3,Poor
9505,52.0,3,Average
9506,93.33,3,Excellent
9507,40.67,3,Poor
9508,36.0,3,Poor
9509,39.0,3,Poor
9510,36.33,3,Poor
9511,53.67,3,Average
9512,32.0,3,Poor
9513,40.33,3,Poor
9514,72.67,3,Average
9515,33.67,3,Poor
9516,31.0,3,Poor
9517,21.0,3,Poor
9518,52.33,3,Average
9519,66.0,3,Average
9520,29.0,3,Poor
9521,66.67,3,Average
9522,54.33,3,Average
9523,34.33,3,Poor
9524,37.0,3,Poor
9525,53.0,3,Average
9526,33.67,3,Poor
9527,63.0,3,Average
9528,53.33,3,Average
9529,50.67,3,Average
9530,52.33,3,Average
9531,67.33,3,Average
9532,72.33,3,Average
9533,58.33,3,Average
9534,35.33,3,Poor
9535,73.0,3,Average
9536,49.33,3,Poor
9537,42.67,3,Poor
9538,59.0,3,Average
9539,38.67,3,Poor
9540,43.67,3,Poor
9541,39.0,3,Poor
9542,52.33,3,Average
9543,50.67,3,Average
9544,66.0,3,Average
9545,54.33,3,Average
9546,60.33,3,Average
9547,59.67,3,Average
9548,73.33,3,Average
9549,29.33,3,Poor
9550,42.33,3,Poor
9551,41.0,3,Poor
9552,12.33,3,Poor
9553,60.33,3,Average
9554,61.0,3,Average
9555,38.67,3,Poor
9556,25.67,3,Poor
9557,44.0,3,Poor
9558,61.0,3,Average
9559,46.67,3,Poor
9560,68.67,3,Average
9561,45.0,3,Poor
9562,75.67,3,Average
9563,19.67,3,Poor
9564,27.33,3,Poor
9565,12.33,3,Poor
9566,50.67,3,Average
9567,60.0,3,Average
9568,53.67,3,Average
9569,57.33,3,Average
9570,65.67,3,Average
9571,30.33,3,Poor
9572,57.67,3,Average
9573,66.67,3,Average
9574,59.33,3,Average
9575,71.0,3,Average
9576,53.0,3,Average
9577,36.33,3,Poor
9578,29.33,3,Poor
9579,40.0,3,Poor
9580,51.67,3,Average
9581,61.67,3,Average
9582,64.67,3,Average
9583,36.33,3,Poor
9584,52.33,3,Average
9585,87.67,3,Excellent
9586,39.0,3,Poor
9587,61.33,3,Average
9588,55.67,3,Average
9589,51.33,3,Average
9590,59.67,3,Average
9591,65.33,3,Average
9592,57.33,3,Average
9593,39.67,3,Poor
9594,43.67,3,Poor
9595,33.67,3,Poor
9596,62.67,3,Average
9597,74.33,3,Average
9598,53.67,3,Average
9599,42.0,3,Poor
9600,69.33,3,Average
9601,77.67,3,Average
9602,54.33,3,Average
9603,60.0,3,Average
9604,35.67,3,Poor
9605,48.33,3,Poor
9606,58.33,3,Average
9607,57.0,3,Average
9608,71.33,3,Average
9609,89.0,3,Excellent
9610,74.0,3,Average
9611,61.67,3,Average
9612,53.33,3,Average
9613,40.0,3,Poor
9614,57.0,3,Average
9615,37.0,3,Poor
9616,90.67,3,Excellent
9617,55.0,3,Average
9618,59.33,3,Average
9619,34.33,3,Poor
9620,56.33,3,Average
9621,33.0,3,Poor
9622,35.33,3,Poor
9623,69.67,3,Average
9624,24.33,3,Poor
9625,59.33,3,Average
9626,29.0,3,Poor
9627,58.67,3,Average
9628,48.33,3,Poor
9629,58.33,3,Average
9630,45.0,3,Poor
9631,27.67,3,Poor
9632,53.33,3,Average
9633,74.0,3,Average
9634,67.33,3,Average
9635,38.0,3,Poor
9636,81.0,3,Excellent
9637,74.0,3,Average
9638,44.0,3,Poor
9639,58.33,3,Average
9640,41.33,3,Poor
9641,25.33,3,Poor
9642,63.67,3,Average
9643,70.0,3,Average
9644,40.33,3,Poor
9645,36.33,3,Poor
9646,59.67,3,Average
9647,23.0,3,Poor
9648,66.67,3,Average
9649,58.33,3,Average
9650,26.0,3,Poor
9651,39.67,3,Poor
9652,28.0,3,Poor
9653,41.0,3,Poor
9654,69.33,3,Average
9655,51.0,3,Average
9656,20.67,3,Poor
9657,49.33,3,Poor
9658,57.33,3,Average
9659,67.0,3,Average
9660,51.67,3,Average
9661,40.0,3,Poor
9662,86.33,3,Excellent
9663,60.33,3,Average
9664,51.67,3,Average
9665,68.0,3,Average
9666,61.33,3,Average
9667,71.33,3,Average
9668,26.0,3,Poor
9669,41.0,3,Poor
9670,66.67,3,Average
9671,18.67,3,Poor
9672,54.67,3,Average
9673,54.33,3,Average
9674,48.33,3,Poor
9675,58.0,3,Average
9676,53.67,3,Average
9677,42.0,3,Poor
9678,39.67,3,Poor
9679,56.67,3,Average
9680,14.0,3,Poor
9681,40.33,3,Poor
9682,20.33,3,Poor
9683,47.67,3,Poor
9684,94.67,3,Excellent
9685,37.67,3,Poor
9686,66.67,3,Average
9687,45.0,3,Poor
9688,47.33,3,Poor
9689,41.67,3,Poor
9690,45.33,3,Poor
9691,62.0,3,Average
9692,32.33,3,Poor
9693,45.0,3,Poor
9694,52.0,3,Average
9695,24.0,3,Poor
9696,31.33,3,Poor
9697,38.33,3,Poor
9698,36.67,3,Poor
9699,50.33,3,Average
9700,58.33,3,Average
9701,26.33,3,Poor
9702,35.67,3,Poor
9703,54.33,3,Average
9704,43.0,3,Poor
9705,11.67,3,Poor
9706,34.0,3,Poor
9707,73.0,3,Average
9708,76.33,3,Average
9709,72.0,3,Average
9710,51.0,3,Average
9711,37.0,3,Poor
9712,38.67,3,Poor
9713,31.0,3,Poor
9714,59.33,3,Average
9715,51.67,3,Average
9716,42.33,3,Poor
9717,35.67,3,Poor
9718,61.0,3,Average
9719,45.0,3,Poor
9720,53.67,3,Average
9721,9.0,3,Poor
9722,46.33,3,Poor
9723,67.67,3,Average
9724,49.67,3,Poor
9725,78.33,3,Average
9726,38.0,3,Poor
9727,63.67,3,Average
9728,30.0,3,Poor
9729,60.0,3,Average
9730,29.0,3,Poor
9731,49.67,3,Poor
9732,81.33,3,Excellent
9733,55.0,3,Average
9734,6.67,3,Poor
9735,41.0,3,Poor
9736,48.0,3,Poor
9737,19.0,3,Poor
9738,49.67,3,Poor
9739,50.67,3,Average
9740,73.33,3,Average
9741,30.0,3,Poor
9742,65.33,3,Average
9743,43.0,3,Poor
9744,42.67,3,Poor
9745,48.33,3,Poor
9746,76.67,3,Average
9747,70.0,3,Average
9748,55.33,3,Average
9749,48.0,3,Poor
9750,39.33,3,Poor
9751,40.0,3,Poor
9752,49.33,3,Poor
9753,63.33,3,Average
9754,49.33,3,Poor
9755,45.67,3,Poor
9756,51.0,3,Average
9757,72.33,3,Average
9758,20.0,3,Poor
9759,33.0,3,Poor
9760,75.33,3,Average
9761,74.67,3,Average
9762,44.33,3,Poor
9763,38.0,3,Poor
9764,31.0,3,Poor
9765,67.67,3,Average
9766,76.67,3,Average
9767,86.67,3,Excellent
9768,74.33,3,Average
9769,61.67,3,Average
9770,66.33,3,Average
9771,47.0,3,Poor
9772,75.67,3,Average
9773,69.0,3,Average
9774,54.33,3,Average
9775,41.33,3,Poor
9776,65.67,3,Average
9777,85.67,3,Excellent
9778,56.67,3,Average
9779,42.33,3,Poor
9780,39.0,3,Poor
9781,61.0,3,Average
9782,65.33,3,Average
9783,36.67,3,Poor
9784,51.33,3,Average
9785,65.67,3,Average
9786,64.67,3,Average
9787,40.67,3,Poor
9788,24.33,3,Poor
9789,50.0,3,Average
9790,46.67,3,Poor
9791,54.67,3,Average
9792,75.0,3,Average
9793,57.33,3,Average
9794,55.0,3,Average
9795,47.33,3,Poor
9796,63.0,3,Average
9797,70.67,3,Average
9798,67.67,3,Average
9799,74.33,3,Average
9800,54.0,3,Average
9801,60.67,3,Average
9802,45.67,3,Poor
9803,33.67,3,Poor
9804,64.67,3,Average
9805,63.33,3,Average
9806,61.0,3,Average
9807,31.33,3,Poor
9808,71.33,3,Average
9809,65.0,3,Average
9810,36.67,3,Poor
9811,38.0,3,Poor
9812,51.0,3,Average
9813,58.33,3,Average
9814,76.67,3,Average
9815,59.0,3,Average
9816,44.0,3,Poor
9817,39.0,3,Poor
9818,65.0,3,Average
9819,42.67,3,Poor
9820,66.0,3,Average
9821,52.33,3,Average
9822,54.67,3,Average
9823,62.0,3,Average
9824,42.33,3,Poor
9825,35.0,3,Poor
9826,69.0,3,Average
9827,69.0,3,Average
9828,57.33,3,Average
9829,35.67,3,Poor
9830,63.67,3,Average
9831,48.33,3,Poor
9832,30.33,3,Poor
9833,49.0,3,Poor
9834,34.0,3,Poor
9835,49.67,3,Poor
9836,44.33,3,Poor
9837,45.33,3,Poor
9838,54.0,3,Average
9839,56.67,3,Average
9840,54.33,3,Average
9841,79.0,3,Average
9842,79.0,3,Average
9843,51.33,3,Average
9844,52.67,3,Average
9845,75.67,3,Average
9846,69.0,3,Average
9847,79.67,3,Average
9848,60.33,3,Average
9849,81.33,3,Excellent
9850,50.33,3,Average
9851,52.33,3,Average
9852,61.0,3,Average
9853,72.0,3,Average
9854,42.67,3,Poor
9855,49.33,3,Poor
9856,28.67,3,Poor
9857,60.33,3,Average
9858,24.33,3,Poor
9859,35.67,3,Poor
9860,86.67,3,Excellent
9861,58.33,3,Average
9862,29.33,3,Poor
9863,55.33,3,Average
9864,46.33,3,Poor
9865,44.67,3,Poor
9866,50.33,3,Average
9867,66.67,3,Average
9868,35.0,3,Poor
9869,16.67,3,Poor
9870,29.0,3,Poor
9871,16.0,3,Poor
9872,17.0,3,Poor
9873,52.0,3,Average
9874,56.33,3,Average
9875,29.33,3,Poor
9876,32.67,3,Poor
9877,19.33,3,Poor
9878,82.67,3,Excellent
9879,70.33,3,Average
9880,82.0,3,Excellent
9881,44.67,3,Poor
9882,38.33,3,Poor
9883,36.0,3,Poor
9884,71.33,3,Average
9885,40.0,3,Poor
9886,49.67,3,Poor
9887,67.33,3,Average
9888,26.33,3,Poor
9889,59.67,3,Average
9890,81.67,3,Excellent
9891,71.67,3,Average
9892,28.67,3,Poor
9893,53.33,3,Average
9894,37.0,3,Poor
9895,58.0,3,Average
9896,82.0,3,Excellent
9897,60.33,3,Average
9898,37.67,3,Poor
9899,62.33,3,Average
9900,49.67,3,Poor
9901,72.0,3,Average
9902,27.0,3,Poor
9903,42.67,3,Poor
9904,53.0,3,Average
9905,32.0,3,Poor
9906,82.33,3,Excellent
9907,9.33,3,Poor
9908,36.0,3,Poor
9909,44.33,3,Poor
9910,75.0,3,Average
9911,71.33,3,Average
9912,69.67,3,Average
9913,46.0,3,Poor
9914,41.33,3,Poor
9915,68.67,3,Average
9916,64.67,3,Average
9917,27.33,3,Poor
9918,54.67,3,Average
9919,55.33,3,Average
9920,40.0,3,Poor
9921,73.0,3,Average
9922,30.33,3,Poor
9923,45.33,3,Poor
9924,64.67,3,Average
9925,60.33,3,Average
9926,83.67,3,Excellent
9927,74.0,3,Average
9928,54.33,3,Average
9929,52.0,3,Average
9930,46.0,3,Poor
9931,46.0,3,Poor
9932,40.33,3,Poor
9933,40.67,3,Poor
9934,28.0,3,Poor
9935,43.0,3,Poor
9936,55.33,3,Average
9937,40.67,3,Poor
9938,36.33,3,Poor
9939,66.33,3,Average
9940,47.0,3,Poor
9941,52.0,3,Average
9942,12.33,3,Poor
9943,62.67,3,Average
9944,72.33,3,Average
9945,72.0,3,Average
9946,41.67,3,Poor
9947,31.33,3,Poor
9948,45.0,3,Poor
9949,40.67,3,Poor
9950,19.0,3,Poor
9951,49.33,3,Poor
9952,29.67,3,Poor
9953,34.67,3,Poor
9954,84.0,3,Excellent
9955,30.33,3,Poor
9956,24.67,3,Poor
9957,67.33,3,Average
9958,60.67,3,Average
9959,69.33,3,Average
9960,74.67,3,Average
9961,86.33,3,Excellent
9962,47.33,3,Poor
9963,60.0,3,Average
9964,62.33,3,Average
9965,61.67,3,Average
9966,76.33,3,Average
9967,73.33,3,Average
9968,63.33,3,Average
9969,48.33,3,Poor
9970,42.67,3,Poor
9971,56.0,3,Average
9972,13.67,3,Poor
9973,86.33,3,Excellent
9974,48.33,3,Poor
9975,45.33,3,Poor
9976,36.67,3,Poor
9977,56.67,3,Average
9978,38.0,3,Poor
9979,44.33,3,Poor
9980,57.0,3,Average
9981,58.33,3,Average
9982,47.67,3,Poor
9983,36.33,3,Poor
9984,81.0,3,Excellent
9985,35.0,3,Poor
9986,45.0,3,Poor
9987,62.33,3,Average
9988,20.67,3,Poor
9989,59.0,3,Average
9990,62.0,3,Average
9991,30.0,3,Poor
9992,45.0,3,Poor
9993,58.33,3,Average
9994,22.67,3,Poor
9995,56.67,3,Average
9996,51.33,3,Average
9997,49.33,3,Poor
9998,71.33,3,Average
9999,50.33,3,Average
10000,61.33,3,Average
10001,69.33,3,Average
10002,11.0,3,Poor
10003,45.0,3,Poor
10004,32.33,3,Poor
10005,88.67,3,Excellent
10006,56.33,3,Average
10007,68.0,3,Average
10008,55.67,3,Average
10009,70.33,3,Average
10010,57.33,3,Average
10011,80.0,3,Excellent
10012,32.0,3,Poor
10013,81.0,3,Excellent
10014,16.67,3,Poor
10015,20.33,3,Poor
10016,56.67,3,Average
10017,43.67,3,Poor
10018,42.33,3,Poor
10019,28.67,3,Poor
10020,57.33,3,Average
10021,65.0,3,Average
10022,41.0,3,Poor
10023,41.33,3,Poor
10024,53.0,3,Average
10025,49.33,3,Poor
10026,30.67,3,Poor
10027,79.33,3,Average
10028,64.0,3,Average
10029,63.67,3,Average
10030,14.33,3,Poor
10031,48.0,3,Poor
10032,19.0,3,Poor
10033,41.0,3,Poor
10034,48.0,3,Poor
10035,58.0,3,Average
10036,68.33,3,Average
10037,54.33,3,Average
10038,39.33,3,Poor
10039,63.67,3,Average
10040,98.0,3,Excellent
10041,45.33,3,Poor
10042,56.33,3,Average
10043,64.0,3,Average
10044,58.33,3,Average
10045,58.67,3,Average
10046,18.33,3,Poor
10047,36.0,3,Poor
10048,52.67,3,Average
10049,30.33,3,Poor
10050,68.67,3,Average
10051,51.0,3,Average
10052,71.33,3,Average
10053,68.0,3,Average
10054,47.0,3,Poor
10055,60.67,3,Average
10056,61.0,3,Average
10057,24.33,3,Poor
10058,64.67,3,Average
10059,37.67,3,Poor
10060,52.0,3,Average
10061,62.0,3,Average
10062,62.33,3,Average
10063,78.67,3,Average
10064,44.67,3,Poor
10065,41.0,3,Poor
10066,61.33,3,Average
10067,68.0,3,Average
10068,38.33,3,Poor
10069,48.0,3,Poor
10070,55.33,3,Average
10071,60.67,3,Average
10072,35.67,3,Poor
10073,56.33,3,Average
10074,40.0,3,Poor
10075,24.0,3,Poor
10076,77.0,3,Average
10077,38.0,3,Poor
10078,49.33,3,Poor
10079,71.33,3,Average
10080,14.33,3,Poor
10081,18.0,3,Poor
10082,55.67,3,Average
10083,66.33,3,Average
10084,50.67,3,Average
10085,63.0,3,Average
10086,73.67,3,Average
10087,60.67,3,Average
10088,32.67,3,Poor
10089,10.33,3,Poor
10090,50.0,3,Average
10091,51.33,3,Average
10092,53.67,3,Average
10093,59.67,3,Average
10094,18.67,3,Poor
10095,60.0,3,Average
10096,31.67,3,Poor
10097,50.67,3,Average
10098,77.67,3,Average
10099,53.67,3,Average
10100,34.0,3,Poor
10101,12.0,3,Poor
10102,56.33,3,Average
10103,23.67,3,Poor
10104,46.33,3,Poor
10105,81.0,3,Excellent
