employeeId,role,trainingId,assignment_score,codeQuality,communication,problemSolving,timeManagement
8012,EMPLOYEE,11,72,26,37,22,55
8012,EMPLOYEE,47,93,56,19,31,9
8013,EMPLOYEE,21,75,4,68,10,67
8013,EMPLOYEE,42,91,44,40,42,53
8013,EMPLOYEE,44,46,26,17,30,61
8014,EMPLOYEE,21,90,91,66,87,32
8014,EMPLOYEE,38,44,82,14,59,63
8014,EMPLOYEE,46,74,60,8,10,4
8015,EMPLOYEE,20,29,54,58,94,88
8015,EMPLOYEE,8,81,6,63,95,1
8015,EMPLOYEE,15,51,39,62,46,61
8016,EMPLOYEE,45,83,62,20,75,57
8016,EMPLOYEE,50,100,36,56,52,15
8016,EMPLOYEE,28,74,19,18,2,68
8017,EMPLOYEE,50,19,97,64,29,40
8017,EMPLOYEE,39,13,30,61,90,62
8017,EMPLOYEE,44,95,74,32,30,79
8018,EMPLOYEE,36,30,17,25,87,79
8018,EMPLOYEE,48,78,76,52,93,5
8018,EMPLOYEE,8,25,64,25,78,90
8019,EMPLOYEE,28,10,45,80,40,84
8019,EMPLOYEE,29,55,69,61,83,50
8019,EMPLOYEE,3,2,97,22,96,9
8020,EMPLOYEE,11,23,5,12,93,86
8020,EMPLOYEE,8,6,41,41,18,89
8020,EMPLOYEE,46,44,90,60,2,49
8021,EMPLOYEE,11,83,38,66,56,0
8021,EMPLOYEE,18,58,75,56,79,27
8021,EMPLOYEE,36,75,100,87,66,24
8022,EMPLOYEE,6,98,51,94,53,68
8022,EMPLOYEE,50,98,25,44,16,4
8022,EMPLOYEE,24,39,83,64,28,1
8023,EMPLOYEE,12,93,72,35,78,91
8023,EMPLOYEE,10,83,8,67,85,21
8023,EMPLOYEE,43,72,8,92,13,6
8024,EMPLOYEE,9,17,93,73,81,84
8024,EMPLOYEE,30,17,52,9,9,92
8024,EMPLOYEE,50,10,41,18,1,91
8025,EMPLOYEE,15,9,31,52,65,87
8025,EMPLOYEE,25,75,20,92,57,27
8025,EMPLOYEE,21,66,96,100,12,27
8026,EMPLOYEE,12,70,59,48,75,86
8026,EMPLOYEE,1,0,97,63,91,91
8026,EMPLOYEE,50,82,83,98,52,57
8027,EMPLOYEE,37,40,7,72,47,18
8027,EMPLOYEE,7,45,94,6,58,46
8027,EMPLOYEE,50,94,64,35,45,97
8028,EMPLOYEE,4,11,87,72,11,90
8028,EMPLOYEE,5,76,25,65,18,69
8028,EMPLOYEE,38,83,41,89,50,72
8029,EMPLOYEE,42,89,14,89,66,89
8029,EMPLOYEE,47,57,88,65,3,85
8029,EMPLOYEE,7,60,26,65,22,70
8030,EMPLOYEE,41,16,15,69,36,85
8030,EMPLOYEE,46,32,49,12,84,19
8030,EMPLOYEE,13,6,69,55,88,51
8031,EMPLOYEE,7,91,58,11,21,0
8031,EMPLOYEE,32,98,86,10,47,24
8031,EMPLOYEE,40,55,20,55,47,79
8032,EMPLOYEE,27,55,98,89,55,57
8032,EMPLOYEE,45,59,94,60,19,94
8032,EMPLOYEE,42,84,3,76,69,59
8033,EMPLOYEE,24,7,35,54,92,77
8033,EMPLOYEE,8,43,59,41,84,61
8033,EMPLOYEE,7,9,22,90,86,100
8034,EMPLOYEE,33,55,94,100,39,9
8034,EMPLOYEE,10,86,96,73,48,46
8034,EMPLOYEE,31,13,94,94,23,67
8035,EMPLOYEE,40,67,61,89,69,100
8035,EMPLOYEE,47,6,15,48,18,24
8035,EMPLOYEE,15,81,52,58,93,38
8036,EMPLOYEE,22,83,56,34,36,23
8036,EMPLOYEE,2,39,68,38,71,22
8036,EMPLOYEE,8,22,71,44,70,26
8037,EMPLOYEE,20,57,68,34,99,61
8037,EMPLOYEE,4,91,88,27,0,9
8037,EMPLOYEE,37,73,18,58,53,47
8038,EMPLOYEE,50,94,41,99,19,70
8038,EMPLOYEE,11,33,91,45,9,82
8038,EMPLOYEE,34,22,35,80,25,24
8039,EMPLOYEE,46,90,6,56,94,95
8039,EMPLOYEE,15,23,94,19,43,85
8039,EMPLOYEE,2,75,28,72,33,40
8040,EMPLOYEE,47,88,82,88,89,36
8040,EMPLOYEE,15,20,26,81,62,35
8040,EMPLOYEE,31,94,73,81,22,32
8041,EMPLOYEE,5,30,20,99,41,22
8041,EMPLOYEE,37,18,30,47,71,72
8041,EMPLOYEE,4,88,30,65,51,65
8042,EMPLOYEE,43,58,56,32,99,55
8042,EMPLOYEE,49,93,47,33,43,11
8042,EMPLOYEE,25,24,88,3,13,79
8043,EMPLOYEE,50,2,77,68,93,82
8043,EMPLOYEE,38,78,47,41,27,32
8043,EMPLOYEE,37,93,33,98,6,70
8044,EMPLOYEE,27,9,71,68,22,43
8044,EMPLOYEE,25,64,50,62,91,24
8044,EMPLOYEE,48,90,91,45,89,63
8045,EMPLOYEE,10,51,14,41,100,41
8045,EMPLOYEE,13,49,11,24,33,17
8045,EMPLOYEE,12,83,47,98,37,78
8046,EMPLOYEE,32,87,92,86,38,18
8046,EMPLOYEE,19,18,9,61,4,93
8046,EMPLOYEE,4,38,41,45,3,94
8047,EMPLOYEE,1,91,70,91,45,2
8047,EMPLOYEE,45,81,7,93,79,3
8047,EMPLOYEE,14,21,15,84,5,100
8048,EMPLOYEE,12,42,58,32,69,24
8048,EMPLOYEE,19,94,86,95,13,15
8048,EMPLOYEE,49,83,43,53,54,50
8049,EMPLOYEE,45,91,57,24,61,17
8049,EMPLOYEE,50,70,11,85,9,44
8049,EMPLOYEE,26,62,37,71,42,11
8050,EMPLOYEE,22,62,43,70,20,83
8050,EMPLOYEE,11,17,11,40,90,27
8050,EMPLOYEE,45,63,56,29,20,86
8051,EMPLOYEE,47,35,60,53,96,37
8051,EMPLOYEE,4,57,1,1,41,91
8051,EMPLOYEE,10,88,54,99,74,72
8052,EMPLOYEE,41,28,66,56,73,86
8052,EMPLOYEE,21,66,95,66,2,64
8052,EMPLOYEE,13,69,23,96,17,34
8053,EMPLOYEE,42,22,39,24,85,39
8053,EMPLOYEE,34,41,53,64,61,50
8053,EMPLOYEE,6,92,83,9,52,37
8054,EMPLOYEE,43,94,2,30,30,34
8054,EMPLOYEE,37,68,16,59,59,57
8054,EMPLOYEE,33,28,90,36,4,96
8055,EMPLOYEE,44,79,37,70,21,33
8055,EMPLOYEE,32,61,19,72,83,13
8055,EMPLOYEE,28,25,61,18,59,60
8056,EMPLOYEE,33,96,84,81,49,88
8056,EMPLOYEE,29,18,43,42,36,12
8056,EMPLOYEE,39,26,40,43,9,29
8057,EMPLOYEE,46,68,47,41,47,65
8057,EMPLOYEE,43,26,31,29,46,96
8057,EMPLOYEE,44,81,26,52,84,25
8058,EMPLOYEE,48,84,16,22,94,40
8058,EMPLOYEE,26,84,50,95,22,5
8058,EMPLOYEE,7,64,38,73,59,12
8059,EMPLOYEE,5,46,25,23,7,14
8059,EMPLOYEE,17,80,99,97,80,50
8059,EMPLOYEE,37,89,39,67,41,43
8060,EMPLOYEE,7,90,78,65,23,33
8060,EMPLOYEE,18,17,1,48,44,93
8060,EMPLOYEE,14,15,67,36,58,50
8061,EMPLOYEE,30,17,43,46,59,17
8061,EMPLOYEE,11,83,33,76,18,17
8061,EMPLOYEE,50,63,72,59,89,21
8062,EMPLOYEE,49,6,73,59,66,85
8062,EMPLOYEE,10,56,39,75,4,81
8062,EMPLOYEE,12,20,24,0,53,16
8063,EMPLOYEE,28,2,18,37,59,7
8063,EMPLOYEE,19,67,57,51,78,39
8063,EMPLOYEE,20,27,96,37,38,61
8064,EMPLOYEE,41,57,45,64,90,63
8064,EMPLOYEE,34,38,82,85,54,13
8064,EMPLOYEE,2,86,16,73,89,90
8065,EMPLOYEE,2,99,6,40,53,72
8065,EMPLOYEE,50,6,34,60,100,56
8065,EMPLOYEE,27,93,84,42,64,14
8066,EMPLOYEE,47,64,5,68,23,73
8066,EMPLOYEE,32,87,29,14,64,30
8066,EMPLOYEE,50,0,43,27,64,0
8067,EMPLOYEE,24,87,60,7,8,57
8067,EMPLOYEE,14,75,42,24,80,86
8067,EMPLOYEE,47,95,22,52,93,46
8068,EMPLOYEE,33,55,72,95,99,51
8068,EMPLOYEE,21,60,82,100,28,6
8068,EMPLOYEE,50,72,95,13,31,1
8069,EMPLOYEE,44,72,96,45,57,76
8069,EMPLOYEE,14,98,51,82,58,29
8069,EMPLOYEE,3,71,88,3,50,43
8070,EMPLOYEE,13,6,8,41,46,66
8070,EMPLOYEE,39,12,56,13,86,99
8070,EMPLOYEE,49,7,38,100,91,74
8071,EMPLOYEE,15,81,10,66,93,12
8071,EMPLOYEE,17,37,51,69,95,57
8071,EMPLOYEE,12,91,59,28,32,27
8072,EMPLOYEE,9,92,57,88,55,54
8072,EMPLOYEE,47,100,11,76,33,80
8072,EMPLOYEE,23,97,98,26,20,86
8073,EMPLOYEE,33,45,96,36,20,68
8073,EMPLOYEE,50,80,10,28,34,76
8073,EMPLOYEE,45,99,54,10,33,25
8074,EMPLOYEE,12,78,92,17,85,21
8074,EMPLOYEE,8,59,76,93,45,26
8074,EMPLOYEE,23,26,99,70,68,39
8075,EMPLOYEE,30,34,96,31,63,53
8075,EMPLOYEE,25,76,37,86,51,37
8075,EMPLOYEE,42,14,4,84,48,39
8076,EMPLOYEE,24,96,49,67,60,84
8076,EMPLOYEE,42,68,62,15,74,11
8076,EMPLOYEE,10,91,10,3,10,3
8077,EMPLOYEE,34,6,52,24,51,39
8077,EMPLOYEE,37,23,78,39,66,7
8077,EMPLOYEE,9,24,95,81,46,83
8078,EMPLOYEE,29,33,87,22,6,8
8078,EMPLOYEE,39,83,28,46,46,58
8078,EMPLOYEE,50,91,17,0,23,99
8079,EMPLOYEE,31,83,29,54,75,25
8079,EMPLOYEE,15,31,71,91,98,21
8079,EMPLOYEE,30,4,15,85,7,68
8080,EMPLOYEE,14,30,85,60,16,80
8080,EMPLOYEE,34,85,63,15,43,0
8080,EMPLOYEE,22,14,37,8,81,75
8081,EMPLOYEE,27,88,97,20,15,96
8081,EMPLOYEE,23,36,31,13,32,77
8081,EMPLOYEE,46,75,49,72,53,54
8082,EMPLOYEE,23,3,98,46,35,48
8082,EMPLOYEE,6,19,91,40,53,38
8082,EMPLOYEE,10,46,17,37,70,38
8083,EMPLOYEE,36,1,75,33,60,24
8083,EMPLOYEE,13,51,22,98,4,18
8083,EMPLOYEE,14,27,10,72,30,51
8084,EMPLOYEE,2,64,53,16,31,3
8084,EMPLOYEE,18,89,94,27,20,94
8084,EMPLOYEE,25,77,47,27,67,21
8085,EMPLOYEE,44,5,6,46,98,82
8085,EMPLOYEE,34,81,17,48,13,37
8085,EMPLOYEE,43,34,90,28,91,40
8086,EMPLOYEE,5,90,10,5,90,44
8086,EMPLOYEE,43,98,16,94,23,37
8086,EMPLOYEE,30,24,50,86,44,13
8087,EMPLOYEE,37,60,39,10,36,12
8087,EMPLOYEE,17,0,74,0,62,37
8087,EMPLOYEE,36,97,89,90,22,58
8088,EMPLOYEE,48,67,18,47,32,88
8088,EMPLOYEE,9,59,89,19,54,22
8088,EMPLOYEE,50,55,15,1,69,70
8089,EMPLOYEE,18,49,43,60,51,64
8089,EMPLOYEE,16,47,49,12,23,84
8089,EMPLOYEE,40,71,26,62,49,14
8090,EMPLOYEE,20,5,94,1,75,48
8090,EMPLOYEE,48,71,71,24,79,89
8090,EMPLOYEE,34,93,4,34,91,36
8091,EMPLOYEE,36,96,71,43,8,41
8091,EMPLOYEE,3,55,20,37,17,23
8091,EMPLOYEE,37,45,77,75,90,46
8092,EMPLOYEE,26,84,39,31,12,20
8092,EMPLOYEE,23,33,64,74,0,45
8092,EMPLOYEE,46,19,21,82,91,20
8093,EMPLOYEE,18,10,23,16,8,11
8093,EMPLOYEE,38,58,89,91,50,58
8093,EMPLOYEE,39,52,91,52,26,10
8094,EMPLOYEE,41,42,17,34,43,4
8094,EMPLOYEE,11,95,67,66,47,28
8094,EMPLOYEE,14,9,25,99,16,50
8095,EMPLOYEE,34,62,35,43,99,3
8095,EMPLOYEE,48,64,80,53,2,36
8095,EMPLOYEE,8,34,39,6,39,11
8096,EMPLOYEE,39,30,87,25,30,32
8096,EMPLOYEE,28,43,68,27,64,12
8096,EMPLOYEE,44,55,35,55,82,7
8097,EMPLOYEE,24,30,28,47,41,28
8097,EMPLOYEE,36,59,45,43,90,75
8097,EMPLOYEE,3,0,5,35,16,28
8098,EMPLOYEE,10,1,76,69,73,64
8098,EMPLOYEE,50,52,87,50,31,17
8098,EMPLOYEE,20,91,80,61,95,40
8099,EMPLOYEE,21,74,28,68,57,19
8099,EMPLOYEE,33,1,97,62,78,88
8099,EMPLOYEE,13,48,44,62,77,67
8100,EMPLOYEE,15,62,77,41,27,4
8100,EMPLOYEE,5,41,91,51,44,15
8100,EMPLOYEE,43,35,94,0,45,99
8101,EMPLOYEE,37,17,27,85,84,100
8101,EMPLOYEE,26,52,46,53,19,9
8101,EMPLOYEE,21,90,83,2,95,63
8102,EMPLOYEE,13,9,98,78,8,51
8102,EMPLOYEE,40,78,58,46,49,70
8102,EMPLOYEE,4,93,28,10,54,49
8103,EMPLOYEE,43,31,9,99,24,8
8103,EMPLOYEE,30,52,81,92,68,62
8103,EMPLOYEE,6,13,53,80,94,25
8104,EMPLOYEE,50,20,91,29,61,39
8104,EMPLOYEE,12,75,79,84,84,87
8104,EMPLOYEE,9,71,9,4,56,33
8105,EMPLOYEE,14,86,78,77,84,64
8105,EMPLOYEE,10,88,78,65,15,44
8105,EMPLOYEE,20,89,30,24,94,29
8106,EMPLOYEE,42,97,11,36,78,54
8106,EMPLOYEE,26,50,26,70,45,45
8106,EMPLOYEE,13,24,96,92,76,89
8107,EMPLOYEE,19,99,80,69,6,61
8107,EMPLOYEE,45,45,76,57,52,26
8107,EMPLOYEE,3,3,80,75,91,25
8108,EMPLOYEE,5,97,20,23,91,69
8108,EMPLOYEE,32,97,17,22,83,61
8108,EMPLOYEE,35,88,21,86,100,91
8109,EMPLOYEE,11,100,14,66,49,99
8109,EMPLOYEE,30,69,80,100,19,63
8109,EMPLOYEE,9,9,21,81,47,73
8110,EMPLOYEE,21,15,69,82,14,97
8110,EMPLOYEE,27,44,49,2,27,27
8110,EMPLOYEE,41,15,92,43,59,47
8111,EMPLOYEE,46,91,25,38,28,25
8111,EMPLOYEE,15,28,96,25,66,51
8111,EMPLOYEE,34,77,32,88,95,66
8112,EMPLOYEE,6,64,66,77,70,49
8112,EMPLOYEE,28,99,92,94,8,15
8112,EMPLOYEE,40,83,68,100,92,21
8113,EMPLOYEE,1,64,24,28,18,45
8113,EMPLOYEE,40,77,50,40,90,63
8113,EMPLOYEE,19,23,21,100,3,25
8114,EMPLOYEE,15,2,25,71,34,11
8114,EMPLOYEE,20,17,10,65,93,73
8114,EMPLOYEE,11,33,45,100,13,16
8115,EMPLOYEE,37,58,65,34,27,63
8115,EMPLOYEE,25,74,7,95,48,48
8115,EMPLOYEE,36,48,20,39,50,86
8116,EMPLOYEE,46,58,6,100,3,25
8116,EMPLOYEE,37,38,52,79,61,76
8116,EMPLOYEE,5,88,26,33,0,94
8117,EMPLOYEE,22,39,61,73,71,71
8117,EMPLOYEE,50,41,77,13,45,81
8117,EMPLOYEE,30,46,12,42,43,64
8118,EMPLOYEE,48,31,67,29,13,90
8118,EMPLOYEE,45,38,7,48,40,68
8118,EMPLOYEE,23,70,87,52,63,74
8119,EMPLOYEE,22,30,31,14,100,88
8119,EMPLOYEE,42,19,14,11,81,64
8119,EMPLOYEE,8,25,5,26,50,18
8120,EMPLOYEE,39,1,100,79,28,84
8120,EMPLOYEE,17,17,76,6,84,15
8120,EMPLOYEE,14,65,63,54,43,51
8121,EMPLOYEE,25,90,35,89,1,82
8121,EMPLOYEE,50,19,91,80,5,96
8121,EMPLOYEE,41,19,31,57,55,34
8122,EMPLOYEE,11,72,1,23,73,24
8122,EMPLOYEE,14,68,46,93,98,95
8122,EMPLOYEE,49,70,5,15,2,10
8123,EMPLOYEE,19,91,17,0,58,26
8123,EMPLOYEE,9,60,17,20,52,13
8123,EMPLOYEE,49,4,67,25,8,19
8124,EMPLOYEE,16,6,52,100,81,64
8124,EMPLOYEE,2,74,2,58,7,56
8124,EMPLOYEE,1,73,78,26,38,0
8125,EMPLOYEE,47,70,66,84,3,84
8125,EMPLOYEE,30,11,93,79,33,69
8125,EMPLOYEE,43,22,33,49,12,73
8126,EMPLOYEE,14,65,65,35,17,45
8126,EMPLOYEE,3,75,16,70,44,1
8126,EMPLOYEE,34,94,81,47,20,52
8127,EMPLOYEE,40,26,70,66,44,86
8127,EMPLOYEE,14,88,8,21,37,52
8127,EMPLOYEE,31,52,82,80,47,62
8128,EMPLOYEE,31,79,86,32,54,53
8128,EMPLOYEE,15,2,95,2,78,49
8128,EMPLOYEE,18,40,45,29,57,28
8129,EMPLOYEE,21,60,23,0,6,69
8129,EMPLOYEE,20,70,54,11,64,62
8129,EMPLOYEE,1,30,87,19,91,75
8130,EMPLOYEE,27,37,70,25,12,9
8130,EMPLOYEE,34,17,68,78,1,94
8130,EMPLOYEE,20,57,64,31,47,13
8131,EMPLOYEE,18,70,66,17,1,17
8131,EMPLOYEE,10,96,14,43,13,73
8131,EMPLOYEE,23,13,76,5,100,77
8132,EMPLOYEE,9,96,32,95,38,27
8132,EMPLOYEE,20,58,71,28,98,56
8132,EMPLOYEE,48,89,10,76,51,40
8133,EMPLOYEE,9,94,85,36,54,64
8133,EMPLOYEE,46,62,95,13,1,85
8133,EMPLOYEE,19,41,56,28,60,82
8134,EMPLOYEE,40,3,8,25,38,20
8134,EMPLOYEE,15,70,53,95,66,36
8134,EMPLOYEE,27,75,41,38,21,94
8135,EMPLOYEE,5,23,16,71,30,23
8135,EMPLOYEE,6,47,15,24,24,7
8135,EMPLOYEE,29,94,0,61,28,65
8136,EMPLOYEE,7,11,96,47,73,8
8136,EMPLOYEE,45,13,38,12,60,79
8136,EMPLOYEE,11,50,22,90,90,20
8137,EMPLOYEE,49,86,84,99,49,57
8137,EMPLOYEE,47,16,39,17,72,11
8137,EMPLOYEE,39,81,50,9,62,89
8138,EMPLOYEE,25,34,34,14,97,80
8138,EMPLOYEE,30,50,85,62,86,40
8138,EMPLOYEE,44,7,45,6,22,80
8139,EMPLOYEE,4,14,79,94,90,23
8139,EMPLOYEE,39,49,33,96,17,5
8139,EMPLOYEE,8,71,86,100,95,53
8140,EMPLOYEE,28,87,73,23,83,93
8140,EMPLOYEE,13,85,43,86,3,57
8140,EMPLOYEE,21,83,70,44,21,26
8141,EMPLOYEE,41,58,42,79,81,19
8141,EMPLOYEE,6,22,96,6,94,87
8141,EMPLOYEE,50,66,84,15,8,20
8142,EMPLOYEE,29,82,22,95,50,33
8142,EMPLOYEE,47,30,44,24,50,43
8142,EMPLOYEE,12,82,69,38,72,57
8143,EMPLOYEE,38,80,84,51,25,88
8143,EMPLOYEE,46,97,3,43,27,41
8143,EMPLOYEE,20,6,95,29,22,25
8144,EMPLOYEE,21,46,84,69,87,41
8144,EMPLOYEE,28,82,83,21,99,40
8144,EMPLOYEE,13,52,96,45,75,85
8145,EMPLOYEE,37,74,71,16,62,59
8145,EMPLOYEE,50,93,8,7,69,76
8145,EMPLOYEE,20,19,12,80,84,62
8146,EMPLOYEE,28,77,23,70,97,7
8146,EMPLOYEE,2,53,82,41,76,74
8146,EMPLOYEE,36,99,33,42,84,89
8147,EMPLOYEE,13,29,86,14,85,43
8147,EMPLOYEE,31,50,51,49,31,87
8147,EMPLOYEE,9,57,26,14,82,87
8148,EMPLOYEE,50,46,38,5,73,94
8148,EMPLOYEE,46,68,59,48,53,58
8148,EMPLOYEE,40,10,44,33,79,20
8149,EMPLOYEE,6,38,72,38,30,91
8149,EMPLOYEE,11,73,41,50,4,23
8149,EMPLOYEE,20,91,95,71,48,28
8150,EMPLOYEE,2,86,61,35,64,63
8150,EMPLOYEE,45,75,41,96,43,62
8150,EMPLOYEE,27,34,92,62,69,11
8151,EMPLOYEE,19,85,85,59,86,0
8151,EMPLOYEE,8,55,30,56,24,13
8151,EMPLOYEE,37,65,5,31,20,42
8152,EMPLOYEE,26,32,9,22,80,76
8152,EMPLOYEE,12,27,13,46,16,49
8152,EMPLOYEE,45,12,81,14,53,79
8153,EMPLOYEE,33,57,25,22,1,100
8153,EMPLOYEE,16,97,39,5,3,30
8153,EMPLOYEE,50,44,80,77,92,73
8154,EMPLOYEE,29,75,36,68,11,36
8154,EMPLOYEE,25,97,46,63,35,43
8154,EMPLOYEE,12,33,87,26,78,53
8155,EMPLOYEE,4,51,1,88,11,69
8155,EMPLOYEE,20,32,55,26,73,74
8155,EMPLOYEE,41,67,8,49,53,63
8156,EMPLOYEE,29,88,32,86,65,79
8156,EMPLOYEE,34,51,86,91,69,56
8156,EMPLOYEE,38,88,57,83,71,33
8157,EMPLOYEE,23,82,24,40,49,20
8157,EMPLOYEE,37,48,73,2,16,49
8157,EMPLOYEE,6,66,98,36,95,30
8158,EMPLOYEE,13,9,33,26,57,23
8158,EMPLOYEE,44,13,1,66,3,11
8158,EMPLOYEE,37,89,1,77,41,79
8159,EMPLOYEE,1,29,19,17,79,30
8159,EMPLOYEE,5,26,83,19,14,14
8159,EMPLOYEE,17,10,85,99,7,13
8160,EMPLOYEE,42,34,94,85,58,22
8160,EMPLOYEE,40,75,50,82,53,8
8160,EMPLOYEE,26,67,59,43,98,63
8161,EMPLOYEE,22,2,85,62,14,96
8161,EMPLOYEE,12,39,79,7,24,43
8161,EMPLOYEE,46,43,20,50,38,92
8162,EMPLOYEE,9,82,46,83,19,81
8162,EMPLOYEE,22,29,37,67,69,67
8162,EMPLOYEE,33,5,45,31,6,12
8163,EMPLOYEE,20,57,59,34,37,3
8163,EMPLOYEE,5,0,96,38,63,38
8163,EMPLOYEE,34,8,42,88,23,99
8164,EMPLOYEE,48,44,69,37,51,98
8164,EMPLOYEE,10,29,42,76,12,2
8164,EMPLOYEE,7,62,47,89,40,40
8165,EMPLOYEE,3,50,100,87,4,80
8165,EMPLOYEE,32,72,74,17,64,74
8165,EMPLOYEE,37,82,78,80,22,58
8166,EMPLOYEE,28,3,17,47,3,96
8166,EMPLOYEE,7,3,98,73,39,86
8166,EMPLOYEE,49,93,12,13,55,79
8167,EMPLOYEE,21,61,43,57,38,83
8167,EMPLOYEE,38,13,5,86,40,25
8167,EMPLOYEE,14,38,17,6,85,95
8168,EMPLOYEE,6,94,53,89,6,33
8168,EMPLOYEE,25,95,77,84,82,43
8168,EMPLOYEE,3,78,78,11,16,8
8169,EMPLOYEE,11,62,64,43,51,93
8169,EMPLOYEE,13,55,42,66,77,1
8169,EMPLOYEE,9,61,4,4,24,95
8170,EMPLOYEE,22,21,80,14,18,38
8170,EMPLOYEE,46,61,60,55,31,20
8170,EMPLOYEE,30,97,31,83,3,10
8171,EMPLOYEE,6,2,25,13,99,79
8171,EMPLOYEE,1,96,75,17,96,94
8171,EMPLOYEE,47,34,22,46,38,93
8172,EMPLOYEE,37,8,76,86,12,89
8172,EMPLOYEE,5,95,25,81,84,5
8172,EMPLOYEE,20,37,74,59,16,5
8173,EMPLOYEE,34,77,6,22,48,61
8173,EMPLOYEE,17,18,53,23,3,97
8173,EMPLOYEE,44,30,12,28,80,98
8174,EMPLOYEE,1,37,75,23,9,77
8174,EMPLOYEE,6,63,74,58,71,31
8174,EMPLOYEE,22,96,59,33,2,97
8175,EMPLOYEE,11,77,7,86,65,93
8175,EMPLOYEE,47,44,17,51,81,38
8175,EMPLOYEE,13,9,66,1,12,6
8176,EMPLOYEE,40,15,98,0,25,29
8176,EMPLOYEE,47,30,66,10,39,77
8176,EMPLOYEE,31,54,98,7,59,42
8177,EMPLOYEE,49,51,5,83,27,37
8177,EMPLOYEE,20,12,26,30,20,49
8177,EMPLOYEE,24,26,39,93,94,20
8178,EMPLOYEE,29,2,18,31,35,32
8178,EMPLOYEE,17,38,64,37,86,17
8178,EMPLOYEE,3,14,25,44,67,87
8179,EMPLOYEE,12,40,71,17,31,35
8179,EMPLOYEE,27,9,90,2,83,15
8179,EMPLOYEE,11,18,26,9,70,43
8180,EMPLOYEE,30,64,60,34,74,83
8180,EMPLOYEE,47,93,26,7,68,31
8180,EMPLOYEE,22,0,65,75,37,49
8181,EMPLOYEE,42,9,39,93,76,32
8181,EMPLOYEE,25,89,63,79,11,86
8181,EMPLOYEE,32,88,22,59,14,91
8182,EMPLOYEE,19,39,9,35,47,54
8182,EMPLOYEE,35,47,17,83,53,64
8182,EMPLOYEE,34,46,49,75,68,49
8183,EMPLOYEE,22,4,95,41,83,99
8183,EMPLOYEE,6,12,95,37,23,11
8183,EMPLOYEE,15,41,69,97,15,61
8184,EMPLOYEE,35,36,14,57,71,3
8184,EMPLOYEE,15,10,41,93,71,26
8184,EMPLOYEE,42,38,31,54,76,21
8185,EMPLOYEE,40,48,96,83,32,21
8185,EMPLOYEE,19,46,14,64,2,32
8185,EMPLOYEE,28,70,39,32,99,29
8186,EMPLOYEE,17,29,51,96,58,65
8186,EMPLOYEE,36,96,20,100,68,91
8186,EMPLOYEE,31,99,83,37,97,25
8187,EMPLOYEE,41,43,73,54,13,54
8187,EMPLOYEE,18,73,20,55,41,13
8187,EMPLOYEE,25,35,8,78,49,22
8188,EMPLOYEE,6,48,19,8,0,11
8188,EMPLOYEE,39,5,71,27,64,27
8188,EMPLOYEE,26,8,95,93,48,86
8189,EMPLOYEE,31,43,77,26,72,55
8189,EMPLOYEE,15,56,21,48,75,7
8189,EMPLOYEE,22,69,97,30,70,48
8190,EMPLOYEE,20,82,59,28,69,42
8190,EMPLOYEE,23,81,51,56,0,44
8190,EMPLOYEE,1,99,27,2,42,89
8191,EMPLOYEE,33,94,41,53,43,11
8191,EMPLOYEE,38,58,14,35,43,38
8191,EMPLOYEE,18,60,87,4,30,70
8192,EMPLOYEE,27,57,4,39,81,69
8192,EMPLOYEE,31,100,92,35,95,25
8192,EMPLOYEE,41,33,97,46,40,70
8193,EMPLOYEE,5,75,84,50,42,77
8193,EMPLOYEE,3,99,66,43,2,89
8193,EMPLOYEE,15,89,40,47,4,50
8194,EMPLOYEE,17,78,64,19,31,55
8194,EMPLOYEE,31,53,60,69,87,29
8194,EMPLOYEE,43,2,90,92,21,91
8195,EMPLOYEE,17,13,20,98,49,52
8195,EMPLOYEE,13,50,90,87,41,66
8195,EMPLOYEE,21,60,74,5,32,45
8196,EMPLOYEE,37,30,4,18,40,51
8196,EMPLOYEE,15,13,5,47,43,36
8196,EMPLOYEE,11,47,61,55,45,55
8197,EMPLOYEE,44,83,100,50,64,13
8197,EMPLOYEE,30,27,92,71,42,65
8197,EMPLOYEE,40,68,26,98,74,54
8198,EMPLOYEE,24,92,97,68,58,46
8198,EMPLOYEE,15,51,82,99,46,74
8198,EMPLOYEE,21,54,58,99,36,33
8199,EMPLOYEE,49,58,29,21,93,9
8199,EMPLOYEE,42,24,93,16,7,84
8199,EMPLOYEE,20,90,80,84,8,94
8200,EMPLOYEE,26,80,36,1,89,80
8200,EMPLOYEE,41,88,15,37,77,28
8200,EMPLOYEE,17,11,12,44,43,37
8201,EMPLOYEE,17,24,12,3,97,92
8201,EMPLOYEE,10,17,20,16,85,44
8201,EMPLOYEE,3,38,35,74,75,32
8202,EMPLOYEE,38,59,14,28,69,53
8202,EMPLOYEE,47,71,1,81,25,37
8202,EMPLOYEE,7,4,57,62,51,92
8203,EMPLOYEE,32,37,68,23,49,1
8203,EMPLOYEE,16,26,61,34,76,99
8203,EMPLOYEE,41,68,55,68,53,39
8204,EMPLOYEE,5,53,68,60,57,77
8204,EMPLOYEE,34,50,93,81,50,90
8204,EMPLOYEE,12,50,48,47,74,32
8205,EMPLOYEE,19,61,9,48,21,47
8205,EMPLOYEE,49,87,87,82,5,69
8205,EMPLOYEE,8,21,87,96,1,87
